aX,aY,aZ,gX,gY,gZ
0.089,0.025,0.961,-4.089,5.005,4.578
0.094,0.030,0.975,-2.441,3.113,4.272
0.103,0.005,1.024,-0.305,1.648,3.357
0.109,-0.039,1.070,2.441,1.099,2.380
0.101,-0.054,1.078,4.395,1.648,2.563
0.088,0.011,1.057,4.395,2.441,3.540
0.084,0.107,1.019,2.930,2.930,4.272
0.080,0.131,1.001,1.282,2.747,2.563
0.084,0.088,1.006,1.038,1.892,-0.305
0.091,0.026,1.032,1.160,1.038,-1.648
0.107,-0.027,1.058,0.916,0.793,-2.441
0.117,-0.074,1.069,0.488,1.160,-2.686
0.121,-0.113,1.089,1.526,1.587,-1.831
0.123,-0.135,1.105,1.343,2.136,-0.854
0.124,-0.136,1.109,0.488,2.991,1.038
0.121,-0.132,1.101,1.221,4.211,2.808
0.113,-0.116,1.096,1.587,4.944,4.578
0.108,-0.093,1.080,1.770,5.676,6.104
0.097,-0.060,1.050,3.601,6.775,7.324
0.090,-0.018,1.017,5.493,7.324,7.874
0.083,0.000,0.999,6.531,7.019,7.812
0.079,-0.015,1.001,6.287,6.287,7.141
0.078,-0.043,1.014,5.493,5.554,6.958
0.082,-0.046,1.035,4.211,4.944,7.385
0.085,-0.038,1.070,3.967,4.578,8.057
0.088,-0.048,1.105,3.906,4.944,8.179
0.086,-0.072,1.128,3.845,5.981,8.545
0.091,-0.109,1.157,4.761,7.385,8.972
0.092,-0.174,1.215,5.920,8.606,9.705
0.092,-0.253,1.262,7.263,10.620,11.108
0.087,-0.333,1.295,10.193,13.489,13.855
0.073,-0.393,1.321,14.648,16.907,17.395
0.067,-0.440,1.370,19.897,19.897,21.790
0.046,-0.520,1.423,22.156,23.315,26.855
0.054,-0.603,1.475,22.522,27.161,32.593
0.061,-0.726,1.554,23.193,31.494,38.818
0.071,-0.861,1.649,23.926,36.743,46.997
0.065,-0.977,1.706,24.475,44.189,57.190
0.044,-1.022,1.683,26.184,53.528,69.580
0.007,-1.017,1.606,28.809,63.416,82.703
-0.038,-0.993,1.497,32.532,72.266,95.581
-0.080,-0.934,1.366,36.926,79.163,107.361

-0.267,1.426,1.518,-2.136,-196.777,122.498
-0.194,1.629,1.783,-18.494,-191.956,109.131
-0.121,1.807,1.993,-34.546,-184.021,91.797
-0.063,1.916,2.197,-46.509,-174.194,70.313
-0.012,1.871,2.332,-53.833,-161.804,46.082
0.002,1.688,2.418,-58.289,-149.170,22.583
0.022,1.480,2.435,-62.012,-136.719,2.625
0.020,1.282,2.456,-66.223,-126.038,-13.000
0.019,1.063,2.490,-69.153,-117.188,-26.489
0.018,0.854,2.561,-69.519,-109.253,-36.316
-0.009,0.640,2.704,-69.153,-101.807,-42.664
0.018,0.473,2.943,-69.031,-93.933,-45.166
0.032,0.328,3.284,-69.397,-83.801,-43.945
0.082,0.192,3.700,-67.383,-68.787,-40.405
0.141,0.086,4.000,-61.707,-46.326,-34.607
0.166,0.042,4.000,-48.035,-16.357,-26.794
0.142,0.087,4.000,-28.748,19.714,-18.250
0.062,0.220,4.000,-6.592,60.486,-9.766
-0.079,0.384,4.000,17.212,102.478,-3.296
-0.277,0.533,4.000,41.443,142.517,0.000
-0.505,0.737,3.882,63.599,180.298,2.197
-0.706,0.899,3.510,83.557,214.111,2.441
-0.896,0.977,3.169,100.159,242.065,0.061
-1.030,1.011,2.845,112.366,265.198,-2.197
-1.170,1.014,2.552,120.728,285.339,-4.639
-1.301,1.010,2.262,126.282,302.856,-6.836
-1.397,1.003,1.933,129.639,317.993,-8.972
-1.448,0.993,1.618,130.981,329.102,-10.559
-1.540,0.982,1.359,129.395,336.182,-11.902
-1.573,1.010,1.123,122.375,339.661,-13.245
-1.635,1.005,0.889,109.985,340.881,-14.893
-1.662,1.024,0.663,96.985,339.539,-18.127
-1.644,1.046,0.385,85.327,337.280,-22.827
-1.598,1.058,0.088,77.637,332.153,-29.358
-1.538,1.028,-0.186,73.303,322.571,-37.292
-1.447,0.987,-0.422,67.566,308.777,-44.983
-1.357,0.959,-0.590,57.983,291.687,-51.758
-1.245,0.970,-0.746,50.049,273.254,-58.655
-1.148,0.987,-0.884,35.950,253.540,-65.857
-1.056,0.964,-1.044,26.611,233.887,-75.073
-0.971,0.976,-1.163,13.672,211.243,-84.412
-0.914,1.020,-1.256,2.869,186.523,-95.276
-0.868,1.070,-1.360,-5.676,161.621,-107.605
-0.821,1.127,-1.482,-17.212,135.925,-121.643
-0.791,1.136,-1.540,-25.085,108.276,-137.573
-0.784,1.093,-1.552,-29.907,79.346,-155.396
-0.802,0.974,-1.536,-32.166,50.293,-173.523
-0.821,0.862,-1.453,-35.278,21.484,-190.796
-0.825,0.690,-1.392,-39.978,-5.127,-206.604
-0.833,0.417,-1.318,-48.706,-31.372,-220.703
-0.852,0.102,-1.146,-61.035,-58.899,-231.628
-0.833,-0.198,-0.943,-72.021,-84.656,-237.915
-0.819,-0.454,-0.718,-78.186,-106.873,-240.112
-0.801,-0.646,-0.506,-78.918,-125.183,-238.770
-0.767,-0.856,-0.314,-78.918,-140.503,-236.145
-0.705,-1.194,-0.149,-81.482,-154.663,-233.215
-0.617,-1.703,0.033,-89.417,-168.091,-227.661
-0.441,-2.315,0.270,-99.670,-180.054,-214.783
-0.271,-2.925,0.566,-104.675,-188.416,-192.139
-0.103,-3.416,0.974,-111.084,-194.275,-155.701
0.087,-3.672,1.397,-108.276,-192.505,-111.145
0.232,-3.679,1.719,-99.426,-181.946,-61.890
0.396,-3.504,1.874,-87.158,-165.222,-15.015
0.473,-3.282,2.008,-76.538,-147.156,26.917
0.481,-3.136,2.068,-62.866,-127.563,63.049
0.439,-3.035,1.997,-50.354,-106.567,95.947
0.343,-2.839,1.816,-41.321,-86.914,128.113
0.232,-2.512,1.543,-35.461,-70.496,159.790
0.114,-2.131,1.287,-28.748,-59.265,187.744
0.011,-1.772,1.144,-16.907,-54.565,210.510
-0.091,-1.416,1.073,-2.625,-53.406,228.882
-0.167,-1.045,1.084,11.597,-54.688,242.737
-0.229,-0.677,1.187,25.024,-57.800,252.380
-0.267,-0.326,1.349,35.400,-60.852,258.423
-0.294,-0.025,1.556,41.626,-62.805,260.620
-0.294,0.248,1.790,42.908,-61.890,260.010
-0.258,0.556,2.016,37.476,-57.983,257.935
-0.207,0.846,2.193,28.137,-50.598,254.150
-0.210,1.274,2.320,13.794,-39.978,248.840
-0.154,1.662,2.294,3.235,-25.330,238.159
-0.130,1.995,2.168,-3.174,-9.888,219.421
-0.046,2.247,1.954,-7.568,3.723,194.885
-0.030,2.434,1.742,-12.207,14.160,166.016
0.011,2.547,1.544,-13.794,21.240,132.996
0.021,2.612,1.373,-14.587,25.269,98.083
0.064,2.569,1.251,-12.268,27.039,61.035
0.065,2.521,1.174,-12.146,27.100,25.635
0.026,2.453,1.115,-13.245,27.100,-6.592
-0.056,2.428,1.029,-16.357,27.100,-37.354
-0.164,2.464,0.846,-22.583,27.771,-67.505
-0.344,2.542,0.613,-26.306,27.161,-98.694
-0.464,2.641,0.331,-16.174,22.949,-132.324
-0.735,2.935,0.076,-13.000,15.381,-166.504
-1.014,3.237,-0.145,-3.601,3.540,-208.130
-1.435,3.397,-0.327,6.714,-12.085,-256.897
-1.948,3.439,-0.511,2.136,-31.982,-310.303
-2.481,3.296,-0.610,-16.418,-58.777,-366.699
-2.970,2.755,-0.489,-50.537,-93.140,-421.997
-3.312,1.693,0.083,-98.083,-134.827,-473.083
-3.424,0.509,1.061,-153.381,-176.086,-507.202
-3.145,-0.801,2.250,-183.350,-204.224,-524.170
-2.505,-2.280,3.518,-175.171,-208.862,-523.987
-1.767,-3.598,4.000,-145.630,-182.800,-500.793
-1.060,-4.000,4.000,-98.389,-131.653,-456.116
-0.593,-4.000,3.829,-58.167,-74.097,-393.555
-0.140,-4.000,3.000,-46.936,-27.527,-318.726
0.030,-4.000,2.189,-45.227,1.770,-239.624
0.080,-4.000,1.492,-46.570,17.273,-163.269
0.013,-3.366,1.004,-42.114,21.118,-102.173
-0.063,-2.659,0.694,-27.466,17.334,-59.387
-0.124,-2.130,0.531,-11.658,9.216,-30.029
-0.175,-1.737,0.535,0.793,-1.099,-8.911
-0.176,-1.429,0.647,10.437,-11.414,5.432
-0.172,-1.184,0.795,19.653,-19.531,15.747
-0.144,-0.974,0.914,29.114,-24.292,22.583
-0.126,-0.810,1.011,37.537,-26.428,27.039
-0.092,-0.686,1.104,40.955,-26.978,29.724
-0.061,-0.621,1.224,38.452,-26.489,31.860
-0.006,-0.627,1.376,29.602,-24.902,34.058

-0.071,-1.170,1.228,37.720,39.734,90.271
-0.127,-1.132,1.078,42.297,44.922,103.577
-0.182,-1.058,0.930,47.668,47.058,116.150
-0.229,-0.983,0.797,53.406,47.058,127.014
-0.279,-0.931,0.643,55.908,45.471,136.719
-0.309,-0.906,0.487,52.917,41.687,146.301
-0.338,-0.892,0.379,49.255,35.095,155.640
-0.410,-0.853,0.320,45.898,26.855,164.917
-0.445,-0.747,0.247,41.870,18.127,174.255
-0.477,-0.574,0.156,34.485,8.789,183.472
-0.484,-0.386,0.066,23.376,-0.916,190.735
-0.484,-0.213,-0.003,11.230,-11.108,195.068
-0.476,-0.079,-0.054,0.122,-22.156,196.838
-0.475,0.031,-0.107,-11.108,-32.593,196.899
-0.477,0.128,-0.213,-21.851,-42.603,195.862
-0.465,0.237,-0.323,-28.442,-53.223,193.726
-0.466,0.354,-0.375,-30.579,-66.711,190.552
-0.449,0.468,-0.377,-29.175,-81.543,185.425
-0.432,0.586,-0.350,-27.222,-96.436,179.077
-0.374,0.667,-0.294,-25.574,-111.755,171.326
-0.360,0.724,-0.160,-26.062,-127.319,162.537
-0.336,0.739,0.012,-26.794,-142.090,153.076
-0.309,0.741,0.223,-30.945,-156.006,144.104
-0.321,0.744,0.465,-37.476,-168.274,135.620
-0.256,0.799,0.684,-45.410,-178.406,128.174
-0.213,0.908,0.969,-51.514,-187.683,121.216
-0.188,1.038,1.365,-53.101,-195.618,111.633
-0.155,1.133,1.858,-48.950,-200.073,99.121
-0.107,1.131,2.409,-36.865,-198.730,83.801
-0.031,0.998,3.017,-21.301,-190.979,67.322
0.089,0.828,3.613,-11.719,-175.720,53.040
0.101,0.673,3.980,-10.254,-151.794,42.969
0.104,0.572,4.000,-9.155,-124.084,34.790
0.267,0.583,4.000,-13.489,-89.172,29.602
0.230,0.526,4.000,-10.132,-50.903,23.010
0.204,0.438,4.000,-1.709,-13.367,16.724
0.127,0.333,4.000,18.372,21.790,10.925
0.030,0.223,4.000,43.457,54.077,7.263
-0.062,0.148,4.000,66.345,82.764,6.592
-0.167,0.131,4.000,83.008,108.459,9.094
-0.261,0.175,3.926,90.881,132.690,14.221
-0.392,0.243,3.846,93.628,155.945,19.165
-0.505,0.326,3.760,94.666,178.894,23.315
-0.628,0.409,3.658,92.896,201.599,26.184
-0.786,0.478,3.507,90.149,224.426,27.283
-0.961,0.497,3.301,86.670,246.094,26.917
-1.109,0.481,3.079,83.191,265.747,25.574
-1.236,0.440,2.831,81.055,284.485,24.170
-1.371,0.419,2.565,80.688,301.270,23.376
-1.471,0.412,2.278,82.092,316.650,22.888
-1.548,0.414,1.974,84.167,329.407,22.156
-1.599,0.413,1.675,86.121,339.478,21.606
-1.684,0.397,1.405,89.172,346.558,21.240
-1.707,0.427,1.143,90.698,351.379,20.996
-1.713,0.444,0.827,89.966,354.797,20.813
-1.703,0.438,0.488,91.064,355.713,19.775
-1.669,0.431,0.179,89.600,352.051,19.409
-1.587,0.467,-0.101,85.693,343.872,20.203
-1.505,0.534,-0.313,79.224,331.726,20.813
-1.423,0.634,-0.488,69.336,316.833,20.264
-1.317,0.731,-0.651,53.772,299.805,18.250
-1.220,0.806,-0.753,36.438,281.128,13.977
-1.114,0.958,-0.823,18.555,261.719,7.446
-1.049,1.121,-0.929,-9.827,244.446,-0.549
-1.001,1.184,-1.140,-25.208,230.103,-15.320
-0.964,1.225,-1.451,-38.086,213.989,-33.447
-0.923,1.175,-1.805,-38.818,193.237,-54.077
-0.835,1.164,-2.110,-36.072,165.405,-74.280
-0.799,1.165,-2.251,-33.508,129.028,-92.957
-0.760,1.159,-2.300,-21.606,89.661,-112.671
-0.748,1.153,-2.204,-17.578,48.950,-131.287
-0.794,1.132,-2.013,-25.696,9.766,-149.292
-0.824,1.085,-1.773,-40.771,-25.696,-167.480
-0.865,0.893,-1.573,-53.467,-57.007,-187.317
-0.894,0.579,-1.381,-64.026,-85.510,-206.909
-0.934,0.232,-1.111,-68.726,-112.122,-222.778
-0.946,-0.109,-0.843,-66.650,-134.033,-234.741
-0.923,-0.422,-0.644,-63.843,-150.818,-243.042
-0.908,-0.767,-0.459,-63.660,-165.222,-247.681
-0.928,-1.098,-0.193,-62.073,-179.138,-249.390
-0.781,-1.555,0.036,-62.561,-190.552,-248.108
-0.696,-2.065,0.320,-76.172,-199.341,-239.990
-0.591,-2.715,0.571,-94.666,-204.041,-222.961
-0.389,-3.314,0.757,-114.502,-204.590,-193.542
-0.190,-3.731,0.950,-132.202,-203.369,-151.123
0.004,-3.954,1.194,-139.282,-200.806,-101.868
0.227,-3.980,1.529,-144.043,-195.801,-49.316
0.423,-3.832,1.853,-148.376,-185.059,2.563
0.542,-3.625,2.155,-148.193,-168.335,51.025
0.550,-3.434,2.364,-139.343,-145.630,95.032
0.481,-3.243,2.333,-122.070,-117.981,134.033
0.335,-2.929,2.104,-98.694,-90.149,171.143
0.116,-2.495,1.825,-73.669,-67.627,205.750
-0.091,-2.014,1.559,-52.063,-51.819,235.535
-0.278,-1.512,1.333,-30.579,-42.969,258.423
-0.422,-1.009,1.225,-8.789,-40.710,275.452
-0.485,-0.554,1.245,8.850,-43.640,286.438
-0.481,-0.201,1.373,18.921,-48.767,292.419
-0.516,0.137,1.609,16.296,-53.223,296.021
-0.486,0.452,1.870,3.479,-53.650,297.791
-0.542,0.831,2.082,-16.296,-47.485,297.363
-0.458,1.286,2.091,-36.072,-34.851,292.480
-0.393,1.791,1.970,-44.617,-19.592,280.823
-0.325,2.245,1.786,-42.969,-5.798,259.827
-0.260,2.632,1.505,-33.936,4.517,229.919
-0.077,2.881,1.299,-15.747,10.681,190.857
-0.062,3.107,1.194,-15.198,13.245,148.743
-0.018,3.196,1.092,-5.615,14.343,101.929
-0.034,3.274,1.035,1.343,14.160,54.260
-0.089,3.380,0.986,9.766,13.062,7.019
-0.183,3.542,0.898,9.399,11.719,-38.208
-0.380,3.798,0.782,-3.662,9.338,-83.740
-0.652,4.000,0.610,-20.935,4.761,-132.874
-0.991,4.000,0.395,-34.119,-2.319,-190.002
-1.506,4.000,0.154,-38.452,-13.062,-256.531
-2.204,4.000,-0.136,-41.321,-27.527,-330.322
-2.993,4.000,-0.367,-53.101,-49.194,-404.297
-3.790,3.453,-0.402,-77.759,-80.383,-473.328
-4.000,2.486,-0.146,-108.032,-118.896,-534.851

-4.000,-0.283,1.549,-223.145,-210.571,-612.244
-4.000,-2.013,3.329,-277.649,-251.404,-617.493
-3.287,-3.689,4.000,-289.612,-260.132,-594.299
-2.150,-4.000,4.000,-230.835,-218.384,-547.302
-1.105,-4.000,4.000,-130.920,-140.076,-485.107
-0.510,-4.000,4.000,-58.472,-59.509,-408.386
-0.199,-4.000,3.342,-37.720,-0.183,-319.580
-0.026,-4.000,2.135,-37.537,34.119,-223.999
-0.029,-4.000,1.246,-48.401,45.959,-133.606
-0.124,-3.453,0.641,-50.903,43.152,-65.613
-0.218,-2.607,0.285,-41.382,31.677,-20.508
-0.321,-2.028,0.126,-20.386,15.015,6.836
-0.369,-1.530,0.172,-0.427,-3.601,25.024
-0.360,-1.122,0.348,16.724,-21.973,36.316
-0.315,-0.847,0.611,34.241,-36.987,40.405
-0.248,-0.726,0.922,50.415,-47.241,40.161
-0.181,-0.683,1.236,61.340,-51.880,38.940
-0.095,-0.670,1.497,65.979,-50.537,38.879
-0.039,-0.667,1.681,63.171,-44.556,40.283
0.016,-0.671,1.794,54.260,-34.912,43.335
0.036,-0.685,1.837,41.016,-23.560,47.729
0.036,-0.626,1.844,24.048,-11.780,54.016
0.036,-0.490,1.779,4.517,-0.183,61.707
0.015,-0.337,1.669,-11.475,11.047,67.566
-0.023,-0.204,1.517,-20.813,21.301,70.374
-0.087,-0.084,1.347,-24.963,29.419,70.740
-0.108,0.045,1.081,-26.733,35.583,69.641
-0.129,0.179,0.836,-25.696,37.109,67.383
-0.127,0.306,0.688,-23.193,33.081,63.416
-0.100,0.381,0.641,-17.700,26.062,56.885
-0.083,0.378,0.686,-10.376,17.883,48.950
-0.093,0.328,0.793,-4.211,10.437,41.382
-0.047,0.326,0.890,-0.732,5.066,35.522
-0.015,0.387,0.914,0.793,2.625,31.311
0.003,0.447,0.931,5.249,0.977,26.062
0.035,0.463,1.003,8.301,-1.587,19.165
0.067,0.440,1.092,8.667,-2.991,11.475
0.091,0.393,1.195,7.385,-3.052,4.395
0.120,0.306,1.288,2.380,-1.404,-1.099
0.152,0.158,1.336,-5.554,1.953,-5.310
0.163,0.009,1.344,-13.184,6.470,-7.812
0.163,-0.073,1.314,-17.883,11.536,-7.874
0.150,-0.118,1.249,-20.386,16.357,-7.080
0.100,-0.147,1.186,-20.691,20.325,-6.470
0.069,-0.122,1.099,-19.775,23.193,-6.104
0.068,-0.091,0.936,-16.479,25.757,-5.676
0.029,-0.086,0.754,-11.292,26.062,-5.859
0.012,-0.084,0.649,-5.249,22.034,-6.714
0.020,-0.108,0.649,0.122,15.320,-7.935
0.040,-0.153,0.725,5.859,8.545,-9.155
0.068,-0.200,0.827,10.925,3.662,-9.583
0.090,-0.249,0.927,15.198,1.282,-9.155
0.086,-0.270,1.015,19.775,0.549,-7.690
0.103,-0.277,1.070,21.118,1.343,-5.737
0.109,-0.297,1.082,17.395,3.052,-3.235
0.104,-0.329,1.082,10.986,4.944,-0.671
0.099,-0.344,1.088,4.700,6.348,2.808
0.090,-0.343,1.099,0.488,7.690,6.958
0.059,-0.315,1.100,-0.488,9.216,10.925
0.036,-0.254,1.093,-2.930,10.681,14.709
0.030,-0.163,1.016,-8.850,12.390,18.127
0.010,-0.064,0.868,-11.108,13.550,20.203
-0.010,0.034,0.762,-8.362,11.414,19.897
-0.021,0.093,0.751,-2.808,6.165,17.456
-0.008,0.103,0.818,2.441,0.549,14.038
0.016,0.081,0.935,6.104,-4.211,10.559
0.046,0.040,1.065,8.606,-6.958,7.385
0.071,-0.027,1.187,9.644,-7.263,5.188
0.106,-0.093,1.305,7.996,-5.920,4.211
0.125,-0.153,1.388,2.991,-2.808,4.761
0.134,-0.208,1.401,-2.380,2.441,6.104
0.125,-0.235,1.361,-5.676,8.484,8.362
0.108,-0.238,1.280,-5.432,14.160,10.681
0.088,-0.237,1.182,-3.662,18.433,12.817
0.059,-0.236,1.075,-2.197,20.874,14.709
0.034,-0.221,0.990,-1.587,21.545,16.907
0.012,-0.189,0.941,-0.244,20.142,18.738
0.004,-0.164,0.929,1.770,17.639,19.775
-0.001,-0.147,0.939,4.272,14.771,20.325
0.001,-0.145,0.982,6.592,12.085,20.264
0.016,-0.191,1.080,7.874,9.399,19.897
0.029,-0.268,1.212,7.751,8.118,20.325
0.042,-0.319,1.324,8.545,9.155,22.278
0.041,-0.353,1.397,10.742,12.390,24.902
0.037,-0.388,1.443,14.343,16.724,27.832
0.024,-0.449,1.486,18.372,21.362,30.823
0.012,-0.513,1.517,22.034,26.367,34.363
-0.002,-0.557,1.533,25.269,31.799,39.246
-0.016,-0.578,1.529,28.931,37.537,44.678
-0.030,-0.583,1.505,31.616,43.152,50.476
-0.039,-0.579,1.455,34.058,48.706,56.091
-0.049,-0.581,1.386,36.194,53.772,61.707
-0.049,-0.604,1.311,37.781,57.922,66.833
-0.059,-0.628,1.243,39.612,61.279,72.266
-0.064,-0.627,1.162,42.725,64.209,78.186
-0.066,-0.591,1.052,46.875,66.711,84.106
-0.073,-0.544,0.933,53.955,68.237,89.050
-0.075,-0.513,0.793,62.805,68.420,92.651
-0.076,-0.522,0.645,73.792,67.200,94.849
-0.073,-0.572,0.490,88.928,64.392,96.313
-0.072,-0.646,0.319,107.849,60.181,97.778
-0.099,-0.737,0.133,126.282,53.833,100.220
-0.113,-0.819,-0.061,139.709,44.556,104.980
-0.156,-0.885,-0.240,145.203,31.616,112.427
-0.204,-0.872,-0.398,141.479,15.381,122.192
-0.248,-0.813,-0.514,132.202,-4.028,133.240
-0.313,-0.698,-0.569,114.136,-25.879,145.203
-0.355,-0.532,-0.599,86.060,-48.218,156.921
-0.395,-0.337,-0.606,53.406,-69.702,167.419
-0.430,-0.143,-0.562,22.644,-90.027,175.354
-0.463,0.064,-0.473,-1.221,-108.582,179.871
-0.476,0.247,-0.399,-19.043,-123.962,181.213
-0.478,0.405,-0.332,-28.381,-137.146,178.833
-0.479,0.576,-0.221,-31.128,-150.024,173.340
-0.462,0.699,-0.090,-25.452,-162.170,164.551
-0.429,0.791,0.046,-15.320,-172.791,152.771
-0.393,0.853,0.232,-5.127,-183.594,139.526
-0.367,0.892,0.491,3.662,-194.092,125.183
-0.343,0.935,0.792,7.751,-202.332,111.145

-0.202,1.010,1.876,-1.221,-208.496,68.176
-0.104,1.058,2.256,-5.554,-202.454,53.345
-0.052,1.106,2.701,-10.803,-192.871,38.208
0.050,1.116,3.106,-13.672,-177.551,20.935
0.145,0.992,3.472,-12.573,-157.227,1.465
0.197,0.701,3.778,-11.597,-132.935,-18.005
0.268,0.330,3.976,-14.160,-105.347,-33.508
0.307,-0.035,4.000,-18.250,-74.890,-42.725
0.308,-0.348,3.935,-20.508,-44.861,-46.082
0.278,-0.603,3.796,-16.052,-17.517,-44.800
0.259,-0.849,3.718,-6.653,5.005,-40.405
0.212,-1.068,3.748,5.188,24.902,-32.715
0.177,-1.251,3.827,20.630,44.739,-21.179
0.159,-1.364,3.926,40.833,66.406,-6.592
0.106,-1.414,4.000,63.721,89.844,10.254
0.009,-1.341,4.000,83.984,115.234,30.273
-0.125,-1.206,4.000,103.210,140.869,50.354
-0.271,-1.039,3.997,117.371,167.114,69.336
-0.477,-0.837,3.899,124.512,193.298,86.548
-0.667,-0.631,3.695,129.883,219.055,100.891
-0.843,-0.415,3.408,131.104,242.981,112.854
-1.028,-0.229,3.086,130.737,263.428,121.582
-1.184,-0.086,2.757,128.174,280.762,127.502
-1.320,0.025,2.437,122.253,294.678,131.897
-1.414,0.123,2.125,114.624,305.420,134.705
-1.482,0.237,1.828,103.760,312.866,136.658
-1.532,0.349,1.572,92.346,317.261,137.146
-1.544,0.476,1.330,79.590,319.153,135.803
-1.534,0.572,1.116,64.453,318.909,131.836
-1.504,0.655,0.934,49.194,317.139,126.282
-1.492,0.728,0.752,35.461,314.636,119.019
-1.435,0.816,0.548,22.583,311.401,110.046
-1.380,0.911,0.369,12.146,306.702,99.487
-1.325,0.989,0.194,5.920,300.659,87.097
-1.303,1.030,0.057,1.831,293.152,72.754
-1.154,1.048,-0.130,4.944,284.424,56.824
-1.107,1.109,-0.229,-6.165,273.560,43.701
-1.058,1.139,-0.355,-16.235,262.329,28.259
-0.995,1.189,-0.504,-27.588,251.099,12.268
-0.952,1.215,-0.687,-37.476,239.075,-4.272
-0.898,1.252,-0.910,-47.241,224.915,-21.851
-0.837,1.291,-1.143,-58.594,207.214,-39.856
-0.787,1.360,-1.354,-70.557,185.364,-58.411
-0.759,1.395,-1.540,-73.425,160.278,-79.712
-0.777,1.431,-1.698,-74.219,132.874,-102.295
-0.811,1.439,-1.817,-71.411,102.478,-126.343
-0.841,1.425,-1.941,-76.111,70.129,-150.940
-0.918,1.320,-2.067,-83.740,35.889,-176.514
-1.009,1.120,-2.166,-90.515,-0.916,-202.209
-1.085,0.883,-2.096,-100.769,-42.603,-224.731
-1.139,0.496,-1.799,-113.342,-87.769,-245.300
-1.176,-0.039,-1.291,-130.066,-130.920,-261.047
-1.155,-0.630,-0.725,-147.522,-165.710,-269.409
-1.032,-1.234,-0.225,-161.804,-189.392,-268.738
-0.843,-1.867,0.217,-172.058,-203.796,-259.033
-0.626,-2.448,0.667,-177.368,-211.182,-240.784
-0.367,-2.918,1.071,-175.171,-210.754,-213.501
-0.118,-3.243,1.391,-162.781,-202.576,-179.749
0.108,-3.434,1.574,-149.231,-187.744,-142.456
0.261,-3.502,1.591,-138.977,-169.373,-103.333
0.359,-3.451,1.487,-131.775,-150.940,-63.782
0.405,-3.246,1.269,-122.314,-134.338,-25.696
0.386,-2.953,1.034,-112.366,-122.009,8.606
0.363,-2.715,0.842,-99.915,-114.075,38.086
0.324,-2.589,0.755,-88.135,-111.267,63.599
0.282,-2.472,0.741,-76.538,-110.657,87.830
0.239,-2.313,0.777,-66.345,-110.962,111.755
0.191,-2.112,0.871,-57.983,-111.694,134.827
0.142,-1.897,1.006,-51.819,-112.000,156.372
0.099,-1.650,1.140,-48.096,-110.718,176.758
0.054,-1.334,1.274,-43.701,-107.727,195.435
0.021,-1.009,1.389,-36.133,-102.966,210.693
-0.022,-0.713,1.520,-25.818,-97.717,221.863
-0.047,-0.428,1.651,-16.663,-91.797,230.408
-0.080,-0.114,1.765,-8.301,-84.656,236.084
-0.098,0.253,1.861,0.061,-76.477,239.075
-0.086,0.639,1.931,7.629,-67.444,237.732
-0.053,0.971,1.974,14.404,-57.373,231.079
-0.008,1.257,1.995,17.517,-46.997,219.666
0.007,1.479,1.976,13.245,-36.377,204.956
0.029,1.664,1.917,2.930,-25.452,187.927
0.043,1.840,1.809,-9.094,-14.832,169.006
0.076,2.021,1.639,-17.944,-5.005,148.010
0.093,2.226,1.444,-23.254,2.380,124.146
0.114,2.399,1.259,-24.353,7.690,96.191
0.104,2.508,1.097,-21.729,10.620,63.965
0.072,2.553,0.955,-20.630,10.986,29.114
0.009,2.554,0.849,-19.226,9.399,-5.920
-0.069,2.552,0.776,-20.813,5.615,-41.199
-0.196,2.582,0.722,-31.067,0.671,-75.623
-0.349,2.674,0.671,-50.293,-5.066,-109.375
-0.562,2.827,0.624,-70.007,-12.390,-144.226
-0.838,3.042,0.487,-86.853,-20.325,-182.739
-1.147,3.268,0.257,-94.299,-30.090,-226.746
-1.566,3.444,0.045,-88.928,-44.189,-277.527
-2.115,3.411,-0.083,-81.543,-64.941,-334.839
-2.744,3.128,0.014,-83.008,-91.736,-394.836
-3.236,2.337,0.352,-95.825,-122.375,-453.308
-3.557,1.185,0.965,-126.526,-154.358,-501.038
-3.540,-0.113,1.897,-176.025,-185.059,-528.625
-3.086,-1.592,3.192,-225.952,-207.703,-534.729
-2.333,-3.079,4.000,-260.803,-209.656,-515.991
-1.407,-4.000,4.000,-246.521,-178.650,-475.098
-0.662,-4.000,4.000,-176.392,-116.943,-418.945
-0.132,-4.000,4.000,-109.192,-44.922,-349.060
0.094,-4.000,3.434,-68.481,16.602,-268.372
0.142,-4.000,2.133,-49.927,54.626,-186.890
0.056,-3.654,1.213,-41.077,68.176,-116.882
-0.063,-2.756,0.549,-28.931,66.467,-65.857
-0.114,-2.105,0.100,-18.250,54.504,-30.945
-0.177,-1.691,-0.037,-7.507,33.691,-8.179
-0.181,-1.372,0.086,-0.793,9.705,7.812
-0.151,-1.101,0.340,7.141,-10.437,19.531
-0.099,-0.871,0.606,19.958,-24.658,27.222
-0.047,-0.705,0.843,37.231,-32.349,30.579
0.002,-0.589,1.027,55.420,-35.034,31.860
0.033,-0.511,1.167,68.848,-34.424,32.593
0.052,-0.443,1.264,74.280,-31.372,34.363
0.073,-0.378,1.305,68.604,-26.978,36.987

0.023,-0.971,1.579,35.339,24.170,49.988
0.004,-0.970,1.505,38.574,32.104,59.998
-0.019,-0.970,1.395,42.603,39.124,69.702
-0.046,-0.986,1.281,49.072,44.434,78.796
