aX,aY,aZ,gX,gY,gZ
-2.282,-4.000,1.998,90.759,0.366,319.275
-2.409,-4.000,1.951,92.102,19.714,359.863
-2.486,-3.570,1.979,94.116,37.476,391.357
-2.575,-3.294,2.066,92.896,53.833,415.405
-2.679,-3.082,2.121,95.459,72.754,437.195
-2.847,-2.860,2.096,106.995,92.285,458.069
-3.094,-2.548,2.061,118.958,110.718,478.577
-3.403,-2.206,1.969,131.226,128.113,497.375
-3.710,-1.694,1.700,139.954,145.081,515.259
-3.920,-1.047,1.235,146.301,158.997,529.785
-3.908,-0.333,0.795,161.804,163.696,536.621
-3.754,0.324,0.488,184.448,156.677,533.630
-3.485,0.865,0.294,198.853,141.907,522.095
-3.101,1.320,0.114,201.599,123.047,503.418
-2.702,1.712,0.020,193.054,100.952,480.042
-2.325,2.047,0.018,173.950,78.674,451.538
-1.993,2.359,0.052,145.020,59.753,419.373
-1.696,2.658,0.082,112.671,45.410,383.728
-1.409,2.998,0.050,75.134,35.950,346.313
-1.176,3.432,-0.034,31.677,30.396,306.030
-0.857,3.945,-0.187,-5.432,26.978,261.230
-0.608,4.000,-0.293,-24.475,22.461,206.665
-0.527,4.000,-0.282,-42.358,15.442,144.653
-0.480,4.000,-0.274,-58.533,8.606,75.928
-0.623,4.000,-0.131,-71.594,1.526,5.249
-0.731,4.000,-0.060,-86.914,-3.784,-64.270
-1.081,4.000,0.069,-110.962,-9.460,-132.874
-1.551,4.000,0.200,-142.212,-16.235,-205.078
-2.365,4.000,0.303,-174.072,-23.926,-284.119
-3.305,4.000,0.260,-200.684,-33.447,-370.178
-4.000,4.000,0.312,-218.567,-48.462,-462.646
-4.000,4.000,0.525,-231.262,-69.458,-555.847
-4.000,4.000,0.771,-250.610,-93.384,-642.578
-4.000,3.696,1.126,-277.344,-121.460,-720.398
-4.000,2.362,1.853,-306.213,-156.921,-787.170
-4.000,0.750,3.141,-335.022,-194.763,-838.806
-4.000,-1.011,4.000,-356.506,-217.957,-868.042
-4.000,-2.801,4.000,-337.219,-208.008,-877.319
-4.000,-4.000,4.000,-271.179,-157.532,-869.202
-4.000,-4.000,4.000,-205.688,-73.914,-835.022
-4.000,-4.000,4.000,-164.917,23.254,-764.160
-4.000,-4.000,2.349,-142.578,93.628,-657.104
-3.363,-4.000,0.552,-136.414,114.258,-525.513
-2.537,-4.000,-0.063,-162.109,89.966,-390.076
-1.988,-4.000,0.157,-187.073,50.049,-274.963
-1.654,-4.000,0.426,-180.969,22.339,-193.237
-1.515,-4.000,0.372,-144.714,9.644,-138.062
-1.453,-3.994,0.148,-107.788,1.099,-94.238
-1.429,-3.502,0.019,-82.703,-11.292,-54.260
-1.414,-2.919,0.087,-66.650,-28.137,-19.592
-1.395,-2.367,0.295,-48.340,-43.701,6.531
-1.358,-1.889,0.600,-26.794,-55.176,24.048
-1.302,-1.502,0.953,-8.545,-61.218,34.607
-1.230,-1.179,1.300,0.977,-60.913,40.283

-1.041,-0.784,1.688,-0.793,-41.016,39.612
-0.968,-0.745,1.738,-6.714,-25.452,35.156
-0.923,-0.817,1.672,-14.709,-8.545,30.212
-0.898,-0.964,1.524,-25.146,7.385,27.161
-0.886,-1.093,1.370,-35.645,21.118,28.015
-0.864,-1.121,1.220,-47.241,32.288,33.264
-0.853,-1.115,1.063,-57.556,41.321,39.429
-0.837,-1.104,0.903,-61.523,48.401,45.471
-0.840,-1.069,0.750,-60.852,53.345,51.086
-0.876,-1.001,0.608,-60.181,56.152,56.641
-0.890,-0.851,0.447,-59.082,57.068,61.157
-0.894,-0.661,0.287,-51.819,55.786,63.538
-0.875,-0.518,0.155,-42.297,51.941,62.500
-0.861,-0.460,0.086,-34.790,45.532,59.143
-0.835,-0.489,0.064,-30.640,37.354,54.749
-0.798,-0.558,0.109,-26.489,28.320,51.331
-0.750,-0.608,0.231,-23.071,19.470,50.354
-0.708,-0.633,0.414,-21.912,12.512,51.147
-0.696,-0.623,0.584,-21.912,8.911,52.612
-0.700,-0.565,0.665,-18.555,8.850,54.688
-0.711,-0.413,0.617,-14.587,11.169,56.152
-0.709,-0.279,0.521,-11.169,12.939,55.298
-0.713,-0.212,0.490,-9.949,11.841,51.575
-0.712,-0.214,0.504,-9.644,9.521,46.265
-0.720,-0.224,0.522,-9.827,7.385,41.077
-0.722,-0.177,0.515,-9.460,5.981,36.865
-0.718,-0.120,0.501,-7.812,4.639,31.921
-0.727,-0.101,0.527,-7.141,2.502,25.940
-0.715,-0.131,0.577,-7.751,0.305,18.860
-0.679,-0.210,0.639,-8.118,-1.404,11.658
-0.640,-0.347,0.708,-8.118,-1.953,5.554
-0.596,-0.512,0.781,-8.850,-1.587,2.014
-0.575,-0.676,0.847,-11.414,-0.122,1.160
-0.567,-0.811,0.874,-14.099,2.625,3.418
-0.567,-0.863,0.873,-16.357,5.798,8.362
-0.573,-0.822,0.836,-18.311,9.338,14.465
-0.591,-0.748,0.777,-19.775,12.390,19.592
-0.634,-0.701,0.713,-18.494,14.343,23.071
-0.672,-0.626,0.613,-16.968,15.381,25.452
-0.685,-0.528,0.505,-13.611,14.893,26.550
-0.690,-0.441,0.441,-10.132,12.512,25.879
-0.675,-0.403,0.441,-6.531,8.423,23.315
-0.659,-0.423,0.483,-4.517,3.906,19.653
-0.645,-0.476,0.522,-3.601,0.916,17.029
-0.635,-0.529,0.556,-1.709,-1.221,15.137
-0.616,-0.563,0.566,0.854,-2.991,14.465
-0.603,-0.568,0.590,1.465,-4.639,14.893
-0.586,-0.580,0.658,0.549,-6.165,15.625
-0.563,-0.574,0.726,-0.549,-7.080,16.235
-0.558,-0.573,0.801,0.610,-6.104,16.479
-0.555,-0.557,0.851,1.160,-4.395,16.541
-0.531,-0.519,0.842,0.793,-1.465,16.846
-0.515,-0.523,0.832,0.000,1.343,16.418
-0.503,-0.596,0.831,-2.014,3.723,15.808
-0.508,-0.679,0.829,-4.944,6.042,16.296
-0.521,-0.703,0.814,-6.348,8.545,18.616
-0.542,-0.652,0.780,-8.118,10.803,22.095
-0.566,-0.540,0.704,-10.437,13.000,24.841
-0.587,-0.431,0.613,-10.620,14.099,25.513
-0.593,-0.357,0.542,-8.545,13.489,23.682
-0.591,-0.345,0.490,-6.470,11.353,20.020
-0.583,-0.384,0.476,-4.578,8.606,16.296
-0.571,-0.443,0.502,-3.113,5.127,13.306
-0.552,-0.489,0.552,-2.136,2.380,11.414
-0.534,-0.530,0.635,-1.831,0.183,10.254
-0.520,-0.569,0.730,-2.197,-1.282,10.071
-0.504,-0.593,0.805,-3.235,-0.671,10.193
-0.508,-0.621,0.849,-4.700,1.343,11.230
-0.513,-0.620,0.830,-6.042,4.272,12.573
-0.514,-0.589,0.777,-5.676,7.385,13.977
-0.523,-0.566,0.728,-5.371,8.972,14.648
-0.537,-0.561,0.696,-6.287,9.583,14.832
-0.546,-0.551,0.672,-6.836,9.521,14.648
-0.546,-0.535,0.659,-6.165,9.094,14.526
-0.547,-0.530,0.652,-5.554,8.789,13.977
-0.554,-0.545,0.654,-5.371,7.996,12.878
-0.564,-0.558,0.628,-4.517,7.751,11.841
-0.566,-0.526,0.571,-2.686,7.568,11.292
-0.564,-0.484,0.520,-0.122,6.226,10.315
-0.557,-0.464,0.529,0.916,3.357,8.911
-0.544,-0.465,0.583,1.343,0.305,6.775
-0.527,-0.505,0.666,2.563,-1.831,4.272
-0.504,-0.575,0.738,2.625,-2.502,2.319
-0.493,-0.640,0.784,2.136,-1.709,1.892
-0.480,-0.674,0.805,1.343,-0.183,2.808
-0.473,-0.701,0.802,0.610,2.014,4.333
-0.480,-0.732,0.778,-0.122,3.784,5.920
-0.496,-0.742,0.740,-2.502,5.249,8.484
-0.515,-0.694,0.701,-3.174,6.409,11.230
-0.532,-0.597,0.645,-1.465,6.958,13.245
-0.548,-0.489,0.569,0.916,6.836,13.428
-0.558,-0.410,0.518,3.418,5.371,11.963
-0.562,-0.382,0.510,4.578,2.563,8.911
-0.553,-0.395,0.546,5.249,-0.732,5.371
-0.535,-0.439,0.603,5.493,-3.357,1.892
-0.509,-0.507,0.669,5.676,-4.944,-0.610
-0.490,-0.583,0.753,4.456,-5.554,-1.587
-0.474,-0.656,0.820,2.747,-5.188,-1.465
-0.467,-0.717,0.850,1.221,-3.235,-0.610
-0.477,-0.740,0.836,0.793,-0.610,1.648
-0.493,-0.702,0.785,0.671,1.892,4.578
-0.509,-0.625,0.712,1.038,3.723,6.958
-0.517,-0.549,0.649,1.831,3.967,7.812
-0.526,-0.511,0.630,2.197,2.991,7.568
-0.539,-0.503,0.641,2.197,1.648,6.165
-0.535,-0.496,0.651,2.258,0.549,4.822
-0.527,-0.494,0.662,3.296,-0.427,3.540
-0.516,-0.522,0.687,3.174,-1.282,1.953
-0.507,-0.572,0.723,1.831,-1.953,0.549
-0.499,-0.612,0.748,1.282,-1.892,0.427
-0.496,-0.613,0.751,0.549,-1.282,1.160
-0.497,-0.577,0.734,1.038,-0.183,1.892
-0.498,-0.532,0.709,2.502,0.488,2.014
-0.499,-0.516,0.703,3.235,0.488,1.099
-0.499,-0.543,0.722,2.563,0.061,-0.244
-0.496,-0.598,0.745,1.953,0.183,-0.977
-0.498,-0.646,0.754,1.770,0.671,-0.854
-0.500,-0.662,0.741,2.136,1.587,0.427
-0.512,-0.630,0.724,1.892,1.892,2.014

-0.986,-1.968,0.467,25.513,-123.230,-126.892
-0.897,-2.220,0.717,23.071,-123.474,-111.755
-0.806,-2.359,0.832,25.818,-118.286,-91.736
-0.781,-2.360,0.803,30.457,-110.168,-69.397
-0.770,-2.224,0.671,34.729,-102.905,-47.119
-0.794,-2.138,0.565,40.039,-99.609,-29.053
-0.809,-2.262,0.574,47.119,-100.525,-15.808
-0.841,-2.579,0.724,52.551,-103.455,-2.991
-0.858,-2.947,0.906,55.237,-104.431,13.489
-0.882,-3.335,1.108,57.739,-103.210,35.095
-0.961,-3.840,1.359,62.439,-99.731,60.913
-1.162,-4.000,1.652,59.265,-93.201,93.384
-1.275,-4.000,1.849,55.481,-83.191,132.507
-1.548,-4.000,2.099,58.044,-70.801,177.429
-1.825,-4.000,2.422,56.702,-57.068,233.582
-2.247,-4.000,2.769,60.730,-38.574,299.744
-2.891,-4.000,3.051,60.486,-16.541,374.390
-3.587,-4.000,3.150,53.345,8.972,452.637
-4.000,-4.000,3.120,45.471,36.865,526.611
-4.000,-4.000,3.051,49.500,65.125,585.815
-4.000,-3.246,2.927,75.989,91.797,624.146
-4.000,-2.186,2.506,110.168,116.089,647.827
-4.000,-1.237,2.013,154.297,131.226,657.104
-4.000,-0.533,1.596,192.932,132.507,652.039
-4.000,0.003,1.287,215.515,122.803,638.062
-4.000,0.483,1.192,227.051,105.103,620.972
-4.000,0.886,1.257,223.145,85.632,600.830
-4.000,1.230,1.362,208.130,70.984,577.271
-3.819,1.532,1.453,184.692,63.599,551.636
-3.419,1.824,1.427,155.090,63.354,525.269
-2.976,2.176,1.224,125.671,70.007,497.864
-2.643,2.535,0.958,108.521,77.942,465.576
-2.317,2.905,0.675,98.267,82.764,426.941
-1.917,3.302,0.402,94.177,84.290,384.216
-1.530,3.729,0.165,91.309,82.397,337.830
-1.229,3.999,-0.092,80.872,77.576,286.133
-0.984,4.000,-0.348,54.626,69.641,232.422
-0.823,4.000,-0.563,26.245,57.861,174.561
-0.743,4.000,-0.744,2.563,43.762,114.014
-0.689,4.000,-0.779,-13.611,26.794,51.331
-0.744,4.000,-0.644,-29.297,8.484,-11.841
-0.867,4.000,-0.483,-52.490,-6.897,-76.599
-1.135,4.000,-0.298,-77.881,-20.447,-143.616
-1.549,4.000,-0.084,-98.022,-32.410,-213.379
-2.044,4.000,0.118,-107.178,-41.321,-287.170
-2.681,4.000,0.307,-104.736,-47.729,-366.089
-3.380,4.000,0.390,-101.624,-50.415,-443.787
-3.997,3.750,0.474,-101.379,-52.795,-513.184
-4.000,2.884,0.608,-104.553,-56.213,-571.533
-4.000,2.056,0.803,-111.389,-58.899,-619.019
-4.000,1.199,1.029,-123.352,-60.608,-656.982
-4.000,0.195,1.549,-140.869,-63.721,-688.171
-4.000,-1.123,2.287,-155.701,-61.890,-711.975
-4.000,-2.565,2.878,-159.668,-45.898,-722.046
-4.000,-3.867,3.005,-157.104,-13.184,-712.219
-4.000,-4.000,2.620,-143.311,26.428,-684.265
-4.000,-4.000,1.923,-121.094,63.904,-640.137
-3.804,-4.000,0.999,-104.980,89.661,-576.111
-3.113,-4.000,0.181,-94.177,97.961,-490.479
-2.511,-4.000,-0.303,-80.750,88.745,-394.226
-1.937,-4.000,-0.408,-75.134,67.322,-290.955
-1.542,-4.000,-0.317,-65.002,44.373,-184.387
-1.347,-4.000,-0.166,-43.335,26.184,-79.956
-1.396,-4.000,-0.146,-13.062,13.733,13.733
-1.609,-4.000,-0.152,20.081,2.808,95.154
-1.828,-4.000,-0.011,51.880,-10.559,165.710
-1.956,-4.000,0.402,75.134,-25.391,224.609
-2.013,-4.000,1.079,91.553,-36.133,270.996
-2.066,-4.000,1.811,104.126,-35.950,312.195
-2.229,-4.000,2.422,109.375,-22.766,354.553
-2.543,-4.000,2.669,109.741,2.991,401.855
-2.875,-4.000,2.579,109.802,34.607,449.402
-3.184,-3.593,2.333,110.474,64.209,490.051
-3.462,-2.912,2.107,115.417,88.623,519.836
-3.671,-2.313,1.968,126.587,107.300,541.077
-3.879,-1.839,1.863,142.151,121.521,555.603
-4.000,-1.328,1.747,152.222,132.812,567.200
-4.000,-0.757,1.442,158.386,144.165,575.378
-4.000,-0.124,1.000,166.931,151.245,577.698
-4.000,0.449,0.658,178.833,148.682,571.838
-3.826,0.943,0.304,184.753,138.672,557.739
-3.396,1.395,-0.050,186.157,122.498,537.109
-2.984,1.813,-0.222,181.396,97.961,512.756
-2.566,2.190,-0.225,167.480,70.068,484.558
-2.094,2.469,-0.177,144.714,44.922,452.148
-1.860,2.737,-0.055,109.253,24.719,417.480
-1.539,3.115,0.002,62.927,10.559,381.165
-1.157,3.584,0.002,11.230,2.258,341.064
-0.892,4.000,0.073,-46.204,-2.563,295.410
-0.593,4.000,-0.089,-85.693,-1.038,238.708
-0.458,4.000,-0.216,-96.741,0.061,171.326
-0.405,4.000,-0.159,-85.388,-3.174,100.220
-0.412,4.000,0.023,-69.946,-7.507,31.250
-0.468,4.000,0.146,-67.322,-8.423,-31.555
-0.602,4.000,0.139,-80.017,-7.385,-91.064
-0.875,4.000,0.061,-102.661,-8.423,-149.048
-1.248,4.000,0.001,-131.348,-13.794,-207.153
-1.681,4.000,0.024,-160.828,-24.475,-265.442
-2.258,4.000,0.204,-189.941,-39.795,-325.256
-2.948,4.000,0.495,-218.628,-57.007,-386.902
-3.792,4.000,0.857,-238.342,-73.242,-451.782
-4.000,4.000,1.103,-235.718,-83.557,-521.423
-4.000,3.784,1.273,-220.093,-90.393,-595.032
-4.000,3.277,1.534,-209.412,-97.839,-667.053
-4.000,2.542,1.743,-214.661,-105.408,-732.971
-4.000,1.570,1.954,-236.206,-115.906,-789.978
-4.000,0.329,2.473,-268.127,-134.460,-835.876
-4.000,-1.252,3.545,-302.063,-158.447,-868.164
-4.000,-3.128,4.000,-334.473,-171.265,-879.272
-4.000,-4.000,4.000,-342.529,-153.076,-859.192
-4.000,-4.000,4.000,-305.847,-97.107,-805.603
-4.000,-4.000,4.000,-212.280,-17.578,-732.361
-4.000,-4.000,2.638,-115.967,54.504,-645.569
-3.482,-4.000,0.652,-73.547,92.407,-543.701
-2.846,-4.000,-0.427,-79.224,84.229,-430.786
-2.258,-4.000,-0.542,-106.445,44.373,-321.472
-1.818,-4.000,-0.024,-130.737,2.075,-233.154
-1.599,-4.000,0.478,-128.174,-22.888,-166.565
-1.502,-4.000,0.591,-98.328,-30.457,-115.845

-1.527,-3.132,0.466,-38.025,-37.476,-49.500
-1.546,-2.844,0.511,-26.184,-44.983,-25.208
-1.516,-2.516,0.623,-18.127,-52.124,-3.357
-1.431,-2.142,0.829,-13.062,-57.312,14.771
-1.312,-1.805,1.063,-10.071,-57.983,28.198
-1.179,-1.575,1.272,-6.897,-53.589,36.682
-1.047,-1.419,1.444,-5.981,-44.861,42.297
-0.956,-1.360,1.548,-7.507,-31.921,46.814
-0.868,-1.282,1.554,-13.000,-16.907,52.979
-0.834,-1.191,1.479,-16.113,-1.221,58.960
-0.829,-1.103,1.320,-19.897,13.550,64.453
-0.857,-1.013,1.100,-24.658,26.489,68.909
-0.875,-0.889,0.825,-28.442,36.377,72.937
-0.891,-0.732,0.579,-27.893,41.992,75.867
-0.899,-0.579,0.370,-24.475,43.457,76.538
-0.904,-0.454,0.212,-20.386,41.382,74.463
-0.875,-0.362,0.080,-13.000,36.743,70.190
-0.858,-0.284,0.007,-5.005,29.663,64.575
-0.848,-0.245,-0.001,2.319,20.935,57.678
-0.810,-0.247,0.024,4.761,11.719,51.025
-0.765,-0.266,0.120,7.874,2.991,45.288
-0.715,-0.306,0.253,11.047,-3.357,39.978
-0.679,-0.386,0.383,13.611,-7.202,35.400
-0.653,-0.429,0.470,15.259,-8.789,32.227
-0.624,-0.416,0.496,16.479,-8.484,30.640
-0.603,-0.406,0.502,16.602,-7.690,29.114
-0.595,-0.444,0.535,15.747,-6.897,26.917
-0.627,-0.481,0.571,13.672,-5.798,25.024
-0.639,-0.425,0.580,12.451,-4.211,24.475
-0.636,-0.312,0.546,11.841,-2.197,23.682
-0.624,-0.244,0.530,9.277,-1.282,20.752
-0.603,-0.272,0.572,5.676,-0.977,15.625
-0.574,-0.394,0.647,3.052,-0.244,10.010
-0.572,-0.552,0.705,1.465,2.441,5.920
-0.611,-0.615,0.680,0.122,6.348,4.822
-0.632,-0.541,0.535,-0.244,10.986,6.042
-0.641,-0.436,0.387,-1.221,13.245,6.470
-0.646,-0.418,0.353,-2.869,11.536,4.089
-0.630,-0.510,0.396,-2.930,8.362,0.244
-0.595,-0.636,0.471,-2.625,6.653,-2.075
-0.604,-0.741,0.520,0.305,6.775,-2.686
-0.633,-0.780,0.514,2.808,8.057,-1.587
-0.628,-0.772,0.415,2.075,10.193,0.549
-0.632,-0.752,0.347,1.038,9.766,3.235
-0.631,-0.747,0.356,0.610,7.019,5.554
-0.622,-0.755,0.406,-0.732,4.456,7.324
-0.633,-0.771,0.468,-0.244,2.991,8.606
-0.663,-0.789,0.511,2.319,2.991,9.644
-0.691,-0.759,0.481,3.479,4.395,11.475
-0.714,-0.629,0.366,4.822,6.104,14.038
-0.710,-0.488,0.264,6.042,5.615,14.709
-0.700,-0.423,0.267,6.042,1.465,12.024
-0.678,-0.458,0.358,5.432,-3.296,7.202
-0.657,-0.551,0.488,5.798,-6.470,2.380
-0.637,-0.659,0.597,6.836,-7.141,-0.610
-0.619,-0.754,0.647,6.470,-5.493,-1.282
-0.601,-0.813,0.633,4.761,-2.869,-0.244
-0.596,-0.848,0.612,3.357,-0.610,1.831
-0.598,-0.875,0.602,2.319,1.160,4.272
-0.625,-0.889,0.594,0.244,2.380,7.141
-0.652,-0.870,0.534,-3.052,3.845,10.559
-0.666,-0.775,0.424,-3.784,4.944,14.038
-0.672,-0.632,0.336,-1.709,4.028,16.541
-0.663,-0.534,0.309,0.244,1.221,15.930
-0.647,-0.528,0.357,1.892,-2.441,12.756
-0.626,-0.604,0.451,4.089,-5.371,9.094
-0.609,-0.700,0.549,6.226,-6.592,6.470
-0.609,-0.756,0.606,7.507,-5.493,5.981
-0.605,-0.746,0.583,8.789,-2.808,7.507
-0.605,-0.696,0.521,10.193,-0.305,9.338
-0.597,-0.655,0.498,10.071,0.183,10.193
-0.597,-0.651,0.551,7.751,-0.488,10.498
-0.577,-0.677,0.619,5.554,-0.610,10.315
-0.565,-0.728,0.670,2.869,0.977,10.376
-0.597,-0.748,0.686,1.282,3.723,11.475
-0.602,-0.713,0.601,-0.305,7.507,13.428
-0.629,-0.632,0.488,-0.854,10.437,15.076
-0.633,-0.552,0.391,-1.404,10.925,15.442
-0.630,-0.531,0.355,-1.343,9.033,13.611
-0.623,-0.564,0.373,-1.892,5.920,10.803
-0.629,-0.621,0.401,-2.075,3.723,8.789
-0.636,-0.640,0.405,-1.953,2.441,8.057
-0.629,-0.599,0.394,-1.160,1.648,8.057
-0.619,-0.542,0.389,0.366,0.183,7.446
-0.608,-0.518,0.407,0.549,-1.404,5.554
-0.599,-0.538,0.442,1.221,-2.808,2.808
-0.585,-0.581,0.480,2.747,-3.296,0.244
-0.570,-0.643,0.509,3.784,-3.479,-1.160
-0.578,-0.719,0.543,3.052,-3.418,-1.526
-0.578,-0.756,0.554,0.793,-2.625,-0.977
-0.575,-0.734,0.552,-0.244,-1.526,0.549
-0.575,-0.694,0.551,-0.122,-0.610,1.892
-0.583,-0.678,0.557,0.061,0.366,2.258
-0.599,-0.667,0.550,-0.854,1.404,2.197
-0.610,-0.652,0.512,-1.221,2.380,2.014
-0.614,-0.640,0.469,-0.916,2.686,1.587
-0.610,-0.639,0.452,-0.427,2.258,0.549
-0.605,-0.675,0.464,-0.427,1.282,-0.671
-0.610,-0.736,0.487,-0.427,0.366,-1.160
-0.609,-0.777,0.499,-0.183,0.244,-1.038
-0.601,-0.780,0.500,0.854,0.366,-0.061
-0.593,-0.775,0.511,1.526,0.244,1.282
-0.588,-0.778,0.536,1.099,-0.061,2.258
-0.589,-0.773,0.554,0.061,0.427,3.296
-0.596,-0.761,0.539,0.793,1.587,4.578
-0.602,-0.736,0.502,0.977,2.441,5.554
-0.607,-0.708,0.468,1.465,2.747,6.287
-0.605,-0.687,0.453,1.587,2.319,6.531
-0.598,-0.692,0.468,1.465,1.221,6.104
-0.598,-0.719,0.490,0.977,0.427,5.615
-0.595,-0.737,0.499,1.282,0.427,5.981
-0.593,-0.729,0.500,1.770,0.427,6.592
-0.587,-0.711,0.498,2.197,0.610,7.446
-0.582,-0.699,0.501,2.380,0.488,7.812
-0.587,-0.700,0.509,2.319,0.488,7.812
-0.592,-0.696,0.500,1.282,0.610,7.996
-0.599,-0.674,0.485,1.160,1.099,8.728
-0.603,-0.637,0.478,1.770,0.916,8.850
-0.608,-0.611,0.474,2.380,0.916,8.362

-0.956,-1.824,0.913,8.362,-159.973,-119.019
-0.955,-2.331,1.176,13.000,-154.175,-111.206
-0.942,-2.909,1.388,20.630,-144.287,-98.511
-0.944,-3.547,1.551,22.034,-132.324,-78.613
-0.948,-4.000,1.665,20.386,-118.774,-49.438
-1.021,-4.000,1.789,18.921,-104.004,-11.108
-1.123,-4.000,1.849,12.512,-88.013,36.804
-1.305,-4.000,1.845,11.414,-71.472,92.590
-1.543,-4.000,1.796,16.479,-55.725,150.330
-1.777,-4.000,1.718,19.714,-41.809,205.811
-2.018,-4.000,1.778,24.292,-31.006,254.211
-2.287,-4.000,1.963,35.461,-21.118,298.401
-2.567,-4.000,2.188,45.654,-8.911,344.116
-3.013,-4.000,2.396,55.176,6.104,393.372
-3.549,-4.000,2.417,60.425,25.269,447.021
-4.000,-4.000,2.311,64.209,45.715,500.854
-4.000,-3.797,2.007,71.899,65.674,553.467
-4.000,-2.639,1.711,91.858,80.017,594.910
-4.000,-1.598,1.490,117.371,86.731,616.516
-4.000,-0.803,1.335,147.766,86.731,621.460
-4.000,-0.168,1.225,174.438,81.360,615.051
-4.000,0.291,1.173,192.383,72.449,600.891
-4.000,0.637,1.228,197.571,61.890,582.764
-4.000,0.877,1.301,189.331,53.650,562.622
-3.912,1.179,1.272,171.936,50.537,542.419
-3.532,1.616,1.185,156.067,50.232,522.766
-3.173,2.106,1.045,144.165,51.208,501.343
-2.735,2.659,0.858,121.155,51.941,475.708
-2.403,3.200,0.619,85.327,52.795,442.383
-2.007,3.842,0.297,46.936,52.795,400.024
-1.536,4.000,-0.038,13.855,49.866,349.365
-1.333,4.000,-0.214,-2.808,42.236,287.537
-1.038,4.000,-0.396,-10.437,31.921,214.661
-0.863,4.000,-0.454,-18.555,18.005,129.089
-0.884,4.000,-0.416,-35.339,2.502,32.288
-1.138,4.000,-0.169,-53.894,-13.672,-73.608
-1.589,4.000,0.249,-68.787,-27.649,-185.059
-2.171,4.000,0.565,-86.243,-34.729,-291.321
-2.820,4.000,0.760,-109.009,-36.804,-384.155
-3.411,4.000,0.933,-132.935,-39.124,-460.022
-3.979,3.254,1.166,-155.884,-42.603,-519.897
-4.000,2.316,1.452,-171.692,-45.166,-566.650
-4.000,1.476,1.696,-174.316,-42.786,-604.492
-4.000,0.501,1.951,-166.931,-34.180,-635.010
-4.000,-0.516,2.125,-155.823,-19.043,-656.921
-4.000,-1.483,2.092,-135.437,3.845,-667.419
-4.000,-2.268,1.679,-112.122,32.959,-665.161
-4.000,-2.953,1.124,-92.346,57.678,-653.015
-4.000,-3.755,0.677,-91.187,70.129,-634.888
-4.000,-4.000,0.382,-116.150,67.749,-604.980
-4.000,-4.000,0.260,-122.498,56.885,-565.979
-3.631,-4.000,0.292,-120.728,42.664,-512.024
-2.896,-4.000,0.292,-106.812,31.738,-438.965
-2.221,-4.000,0.237,-80.688,24.475,-348.450
-1.757,-4.000,0.178,-41.321,18.005,-252.136
-1.539,-4.000,0.264,-7.141,9.705,-153.870
-1.458,-4.000,0.457,16.235,1.648,-59.326
-1.570,-4.000,0.637,36.194,-2.930,30.579
-1.838,-4.000,0.690,56.885,-4.211,116.333
-2.134,-4.000,0.732,74.402,-5.737,196.655
-2.369,-4.000,0.980,85.205,-10.132,265.198
-2.563,-4.000,1.449,95.459,-13.367,322.388
-2.738,-4.000,1.991,105.896,-9.399,372.864
-2.994,-4.000,2.473,118.286,3.235,420.776
-3.400,-4.000,2.790,130.554,23.071,469.482
-3.816,-4.000,2.905,139.832,47.974,517.334
-4.000,-3.558,2.903,145.325,73.181,560.669
-4.000,-2.645,2.722,140.442,97.290,598.633
-4.000,-1.791,2.500,137.939,118.958,625.977
-4.000,-0.930,2.232,140.930,137.268,642.212
-4.000,-0.160,1.887,147.705,152.344,646.973
-4.000,0.498,1.540,158.630,161.865,640.442
-4.000,0.972,1.241,170.288,164.062,624.451
-4.000,1.351,0.969,166.565,160.767,603.821
-3.924,1.740,0.712,149.292,154.907,579.590
-3.552,2.114,0.423,128.479,148.315,549.438
-2.967,2.556,0.115,115.112,139.221,514.221
-2.520,2.904,-0.099,108.582,126.160,473.511
-2.049,3.225,-0.213,86.975,109.924,429.565
-1.643,3.542,-0.260,55.542,94.116,381.165
-1.314,3.849,-0.247,20.996,80.322,327.209
-0.994,4.000,-0.309,-20.691,69.946,270.752
-0.791,4.000,-0.312,-53.650,60.791,211.670
-0.630,4.000,-0.273,-71.411,53.223,149.658
-0.585,4.000,-0.266,-86.365,47.974,86.365
-0.642,4.000,-0.386,-104.065,44.495,19.226
-0.828,4.000,-0.592,-123.596,38.513,-54.016
-1.205,4.000,-0.792,-141.602,26.306,-135.620
-1.812,4.000,-0.930,-154.175,7.629,-223.999
-2.523,4.000,-0.953,-162.964,-16.968,-314.758
-3.461,4.000,-0.765,-171.936,-47.180,-404.785
-4.000,4.000,-0.406,-187.927,-79.346,-489.075
-4.000,4.000,0.009,-213.135,-111.389,-565.125
-4.000,3.502,0.488,-241.394,-143.921,-633.911
-4.000,2.718,1.032,-272.095,-177.307,-695.190
-4.000,1.728,1.813,-309.387,-213.501,-747.314
-4.000,0.600,2.771,-343.811,-248.779,-788.208
-4.000,-0.870,3.973,-352.844,-275.208,-819.275
-4.000,-2.462,4.000,-338.623,-278.687,-833.130
-4.000,-3.995,4.000,-294.983,-239.502,-821.350
-4.000,-4.000,4.000,-238.159,-165.649,-782.959
-4.000,-4.000,4.000,-147.034,-78.003,-730.042
-4.000,-4.000,3.421,-76.538,-1.343,-666.321
-4.000,-4.000,1.757,-50.354,50.964,-592.407
-3.571,-4.000,0.570,-59.937,68.359,-513.428
