aX,aY,aZ,gX,gY,gZ

-0.538,-0.510,-1.689,14.038,49.927,-147.705
-0.498,-0.623,-1.738,6.104,20.752,-142.395
-0.483,-0.753,-1.665,2.502,-9.155,-137.024
-0.448,-0.844,-1.529,2.625,-37.598,-129.639
-0.436,-0.882,-1.341,2.563,-63.721,-120.667
-0.389,-0.828,-1.147,-1.404,-86.853,-109.619
-0.365,-0.736,-0.970,-5.920,-106.262,-99.060
-0.357,-0.640,-0.818,-8.789,-122.437,-90.393
-0.337,-0.578,-0.679,-12.451,-136.292,-83.740
-0.327,-0.526,-0.489,-18.860,-149.170,-77.454
-0.324,-0.495,-0.300,-23.865,-158.813,-72.083
-0.300,-0.483,-0.179,-22.766,-164.307,-68.298
-0.289,-0.467,-0.102,-17.151,-167.419,-65.735
-0.269,-0.453,-0.065,-9.583,-169.678,-64.026
-0.248,-0.473,-0.037,-1.404,-172.119,-63.293
-0.222,-0.544,0.009,4.211,-175.781,-61.584
-0.224,-0.672,0.123,2.991,-180.420,-58.533
-0.256,-0.838,0.184,-1.648,-183.655,-53.101
-0.282,-0.980,0.214,-4.395,-185.181,-44.678
-0.282,-1.073,0.207,-3.967,-186.707,-33.264
-0.283,-1.067,0.188,0.671,-188.538,-19.653
-0.326,-0.996,0.244,14.404,-191.711,-6.714
-0.347,-0.883,0.360,31.799,-196.106,3.418
-0.371,-0.784,0.538,51.392,-200.623,11.292
-0.377,-0.726,0.767,64.453,-205.078,17.761
-0.388,-0.665,1.047,64.026,-208.557,25.269
-0.389,-0.591,1.272,53.406,-209.045,34.241
-0.388,-0.455,1.436,39.063,-206.482,44.739
-0.395,-0.221,1.574,28.931,-202.820,54.077
-0.443,0.037,1.671,28.564,-198.486,59.082
-0.480,0.227,1.750,34.912,-194.519,57.922
-0.521,0.323,1.888,38.757,-193.298,53.467
-0.524,0.356,2.099,37.842,-193.542,47.729
-0.488,0.364,2.343,30.823,-192.322,43.213
-0.435,0.396,2.546,15.869,-188.538,40.710
-0.352,0.446,2.708,-0.183,-182.007,39.307
-0.273,0.455,2.824,-11.292,-172.974,37.415
-0.225,0.426,2.904,-21.912,-162.170,35.889
-0.203,0.388,2.932,-33.508,-149.658,35.706
-0.191,0.357,2.884,-40.527,-135.193,36.682
-0.194,0.359,2.783,-43.640,-120.483,38.391
-0.198,0.387,2.664,-37.903,-106.079,38.635
-0.193,0.323,2.528,-21.912,-92.712,36.377
-0.174,0.215,2.431,-8.057,-81.482,34.180
-0.189,0.117,2.318,-3.357,-71.411,34.363
-0.206,0.100,2.219,-7.324,-63.354,38.330
-0.225,0.175,2.123,-13.794,-56.763,43.152
-0.245,0.297,2.011,-20.203,-50.354,46.936
-0.278,0.422,1.890,-23.621,-44.312,48.279
-0.302,0.538,1.785,-25.085,-39.673,46.570
-0.310,0.603,1.688,-25.513,-36.133,42.053
-0.313,0.629,1.605,-23.376,-33.203,36.072
-0.313,0.614,1.551,-20.996,-31.433,29.053
-0.305,0.585,1.545,-19.165,-30.151,22.156
-0.298,0.552,1.568,-19.287,-28.625,16.174
-0.290,0.497,1.564,-19.897,-25.757,10.559
-0.289,0.400,1.538,-22.461,-22.278,5.554
-0.292,0.310,1.526,-25.574,-19.043,2.808
-0.284,0.252,1.512,-27.466,-15.442,1.648
-0.286,0.224,1.492,-27.649,-11.414,1.587
-0.293,0.222,1.458,-27.100,-7.019,1.953
-0.300,0.241,1.418,-23.987,-2.625,1.892
-0.306,0.256,1.365,-17.456,2.136,0.793
-0.320,0.259,1.328,-8.789,6.653,-0.671
-0.318,0.227,1.267,0.732,11.292,-2.014
-0.317,0.172,1.213,9.460,15.320,-3.357
-0.328,0.149,1.142,12.756,18.433,-3.052
-0.374,0.369,0.980,4.700,19.836,-1.221
-0.392,0.298,0.835,0.671,19.531,-1.648
-0.375,0.248,0.829,-4.395,17.151,-1.282
-0.316,0.054,0.819,9.460,14.587,-3.174
-0.318,0.203,0.858,6.226,13.916,-1.831
-0.331,0.219,0.834,2.747,13.794,-1.038
-0.342,0.234,0.821,-0.732,12.756,-0.977
-0.349,0.259,0.814,0.061,11.475,-1.343
-0.337,0.285,0.828,4.089,10.437,-2.380
-0.328,0.273,0.861,5.005,9.216,-4.150
-0.322,0.257,0.897,1.953,8.179,-5.249
-0.315,0.231,0.896,-0.916,8.179,-6.104
-0.308,0.195,0.862,-0.916,8.667,-6.836
-0.311,0.169,0.820,-1.526,8.789,-7.202
-0.310,0.144,0.777,-3.174,7.874,-6.470
-0.314,0.123,0.758,-5.554,5.981,-5.615
-0.320,0.124,0.771,-6.287,3.662,-4.333
-0.318,0.134,0.788,-5.554,1.648,-3.357
-0.312,0.146,0.802,-4.700,-0.244,-2.258
-0.303,0.172,0.834,-5.127,-2.014,-1.526
-0.291,0.209,0.880,-6.226,-3.540,-1.038
-0.280,0.239,0.920,-7.751,-4.272,-0.732
-0.272,0.248,0.945,-9.399,-4.272,-0.977
-0.272,0.247,0.951,-10.742,-3.723,-1.160
-0.273,0.241,0.940,-11.597,-3.113,-1.343
-0.278,0.243,0.931,-12.573,-2.930,-1.709
-0.280,0.248,0.925,-11.963,-2.563,-2.197
-0.285,0.255,0.923,-8.667,-2.197,-3.296
-0.276,0.240,0.924,-4.272,-2.197,-4.822
-0.269,0.195,0.948,-1.282,-2.319,-6.226
-0.261,0.153,0.976,-0.732,-2.441,-6.348
-0.255,0.130,0.979,-1.770,-2.380,-5.371
-0.254,0.120,0.976,-4.395,-1.892,-3.357
-0.255,0.133,0.972,-6.714,-1.709,-1.587
-0.262,0.151,0.964,-6.409,-1.465,-0.671
-0.269,0.161,0.965,-4.333,-1.282,0.183
-0.271,0.187,0.979,-1.892,-1.160,0.671
-0.274,0.216,0.999,1.099,-1.099,0.610
-0.276,0.226,1.008,3.235,-0.549,0.610
-0.274,0.231,1.016,2.808,-0.183,0.549
-0.284,0.227,1.018,0.793,0.488,0.610
-0.293,0.235,1.014,-0.427,1.221,0.671
-0.294,0.241,1.005,-0.610,1.709,0.732
-0.298,0.256,1.000,-1.282,1.770,0.610
-0.300,0.276,0.996,-0.854,2.136,0.793
-0.304,0.297,0.995,-0.061,2.441,0.488
-0.304,0.298,0.995,0.610,2.502,-0.488
-0.313,0.288,1.002,0.305,2.747,-1.160
-0.316,0.285,1.013,0.183,3.113,-1.404
-0.313,0.297,1.005,0.854,3.784,-2.136
-0.309,0.286,0.983,2.502,4.517,-3.052
-0.317,0.266,0.978,2.136,4.517,-3.845

0.302,0.285,1.893,8.728,56.152,50.110
0.361,0.324,2.020,8.179,60.303,52.795
0.404,0.360,2.101,11.414,67.261,56.152
0.499,0.333,2.078,20.081,76.843,58.289
0.588,0.443,1.880,21.362,88.013,63.782
-0.022,0.222,1.838,43.823,95.581,65.674
0.014,0.258,1.799,54.016,99.670,71.594
0.166,0.373,1.809,38.574,100.769,82.825
0.086,0.428,1.833,31.616,104.065,89.905
-0.045,0.505,1.864,17.639,107.910,96.252
-0.079,0.653,1.891,-0.244,111.816,102.234
-0.052,0.846,1.955,-18.860,116.516,105.286
-0.038,0.980,2.047,-24.902,123.840,103.394
-0.063,1.073,2.150,-23.132,134.216,98.877
-0.084,1.107,2.181,-20.813,146.973,93.689
-0.073,1.199,2.197,-25.513,160.828,89.111
-0.081,1.320,2.155,-28.564,176.514,83.618
-0.183,1.364,2.044,-25.208,193.787,74.829
-0.274,1.505,1.946,-34.058,208.923,66.040
-0.280,1.617,1.797,-42.480,223.083,53.650
-0.329,1.604,1.590,-43.457,237.305,37.842
-0.538,1.589,1.421,-62.561,248.718,25.146
-0.733,1.470,1.110,-64.514,260.376,9.827
-0.877,1.453,0.882,-66.101,266.724,-2.747
-0.711,1.413,0.561,-62.012,270.081,-15.320
-0.884,1.299,0.355,-37.476,270.935,-30.029
-1.016,1.210,0.124,-20.874,269.287,-40.710
-1.028,1.173,-0.086,-3.967,264.709,-50.354
-1.000,1.206,-0.272,1.465,257.507,-56.641
-1.112,1.153,-0.521,5.798,249.451,-64.087
-1.221,1.188,-0.771,-5.981,237.549,-68.787
-1.238,1.339,-1.030,-27.222,220.154,-73.486
-1.240,1.506,-1.182,-46.326,198.181,-82.458
-1.313,1.559,-1.379,-47.180,175.476,-99.426
-1.370,1.494,-1.628,-41.504,153.687,-121.338
-1.405,1.531,-1.888,-79.407,127.747,-137.756
-1.495,1.440,-2.207,-93.262,95.398,-161.072
-1.551,1.198,-2.482,-77.148,55.603,-190.491
-1.596,1.018,-2.595,-72.449,8.789,-215.698
-1.676,0.600,-2.496,-48.279,-42.725,-243.225
-1.729,0.127,-2.187,-31.494,-94.666,-264.648
-1.766,-0.323,-1.762,-33.936,-140.808,-276.001
-1.744,-0.712,-1.330,-47.791,-179.443,-278.198
-1.705,-1.086,-0.886,-63.782,-211.670,-273.254
-1.589,-1.342,-0.474,-78.064,-237.732,-260.986
-1.504,-1.450,-0.098,-84.717,-256.409,-246.338
-1.369,-1.630,0.208,-85.266,-268.860,-230.042
-1.260,-1.670,0.522,-95.154,-277.771,-208.435
-1.122,-1.678,0.740,-102.478,-279.663,-184.875
-1.028,-1.576,0.883,-114.014,-276.978,-159.180
-0.933,-1.341,0.871,-128.174,-270.203,-133.057
-0.908,-1.102,0.672,-132.507,-262.024,-111.938
-0.922,-0.840,0.445,-129.089,-258.972,-96.130
-0.957,-0.650,0.346,-122.070,-265.076,-86.853
-0.953,-0.711,0.465,-118.286,-278.564,-82.458
-1.008,-0.864,0.787,-128.357,-294.495,-76.233
-1.046,-0.998,1.031,-145.081,-304.504,-64.819
-0.998,-1.039,1.140,-158.569,-308.044,-49.377
-0.989,-1.061,1.216,-164.307,-309.631,-32.227
-0.931,-1.016,1.388,-159.668,-312.134,-15.320
-0.855,-0.896,1.702,-144.409,-314.148,-0.183
-0.719,-0.796,2.147,-125.061,-312.439,12.390
-0.594,-0.734,2.736,-112.732,-304.443,24.048
-0.421,-0.724,3.266,-105.896,-284.790,35.095
-0.267,-0.687,3.581,-105.286,-253.418,48.218
-0.169,-0.629,3.770,-107.544,-217.285,62.256
-0.066,-0.535,3.879,-113.098,-179.443,75.684
0.009,-0.476,3.752,-119.385,-139.343,87.524
-0.002,-0.480,3.507,-121.033,-100.952,97.168
-0.043,-0.575,3.224,-114.990,-68.542,105.591
-0.097,-0.774,3.028,-103.210,-42.175,114.380
-0.174,-0.994,2.911,-92.102,-20.630,126.648
-0.258,-1.138,2.838,-81.848,-2.197,145.325
-0.361,-1.143,2.759,-78.125,14.465,169.556
-0.463,-0.961,2.671,-87.158,30.090,197.815
-0.582,-0.658,2.600,-100.342,44.312,224.487
-0.726,-0.350,2.554,-105.896,58.838,245.667
-0.867,-0.082,2.566,-106.384,73.364,261.047
-0.975,0.190,2.625,-99.121,88.623,272.644
-1.066,0.376,2.568,-82.581,106.506,280.884
-1.184,0.581,2.512,-76.721,123.230,288.391
-1.253,0.868,2.443,-79.895,138.733,294.922
-1.283,1.143,2.359,-70.923,155.334,296.509
-1.339,1.374,2.317,-53.894,171.326,292.969
-1.379,1.619,2.326,-39.124,185.852,285.950
-1.403,1.860,2.330,-18.921,201.050,276.428
-1.470,2.066,2.286,2.502,216.187,264.954
-1.506,2.307,2.233,12.573,230.225,252.869
-1.517,2.478,2.085,14.465,242.920,239.014
-1.545,2.558,1.953,11.108,252.380,221.313
-1.562,2.576,1.876,9.033,260.193,200.073
-1.573,2.572,1.799,10.193,266.602,178.162
-1.558,2.622,1.728,10.742,271.484,157.776
-1.493,2.711,1.692,6.958,274.536,137.756
-1.481,2.814,1.682,1.221,277.832,116.821
-1.460,2.864,1.557,-7.690,283.020,92.834
-1.409,2.828,1.354,-15.991,287.415,65.552
-1.360,2.687,1.167,-19.226,288.940,36.377
-1.323,2.489,1.016,-18.860,287.048,8.362
-1.303,2.318,0.902,-23.560,283.203,-15.564
-1.260,2.211,0.798,-27.405,278.442,-36.865
-1.196,2.122,0.703,-25.879,273.621,-57.617
-1.126,2.005,0.603,-23.560,268.616,-78.430
-1.097,1.820,0.508,-26.672,262.756,-98.328
-1.053,1.584,0.399,-31.738,256.226,-116.943
-1.024,1.315,0.290,-35.706,249.451,-133.301
-1.024,1.060,0.199,-39.978,241.760,-146.484
-1.006,0.848,0.103,-43.579,232.666,-157.104
-0.988,0.694,0.031,-43.762,222.900,-165.466
-0.971,0.574,-0.039,-42.053,213.257,-172.119
-0.973,0.524,-0.152,-44.922,204.285,-177.002
-0.999,0.589,-0.333,-50.964,195.923,-181.641
-1.029,0.630,-0.686,-45.166,189.392,-190.430
-1.092,0.596,-1.150,-27.466,181.091,-203.857
-1.109,0.355,-1.755,-4.944,167.542,-219.177
-1.082,0.032,-2.257,-4.944,140.747,-229.126
-1.025,-0.397,-2.606,-26.062,99.365,-232.849
-1.010,-0.880,-2.729,-45.166,48.706,-232.300
-0.993,-1.279,-2.636,-57.861,-4.822,-224.426

-0.945,-1.721,-2.223,-65.308,-99.487,-189.819
-0.928,-1.675,-1.989,-67.749,-139.038,-165.771
-0.932,-1.502,-1.793,-66.833,-173.645,-142.944
-0.919,-1.238,-1.614,-62.927,-204.590,-124.634
-0.915,-1.141,-1.375,-59.326,-233.887,-111.755
-0.921,-1.161,-1.062,-65.063,-261.230,-101.318
-0.940,-1.203,-0.712,-72.144,-284.241,-90.881
-0.928,-1.340,-0.388,-81.848,-302.063,-77.576
-0.935,-1.439,-0.087,-89.050,-313.843,-60.852
-0.911,-1.488,0.174,-90.454,-320.312,-41.321
-0.903,-1.330,0.456,-94.482,-324.036,-17.273
-0.837,-1.038,0.751,-89.478,-323.914,4.639
-0.767,-0.686,1.058,-72.937,-318.604,21.301
-0.668,-0.344,1.372,-52.368,-307.800,31.128
-0.561,-0.087,1.564,-36.865,-291.443,35.645
-0.522,0.173,1.674,-26.184,-271.667,35.706
-0.448,0.394,1.603,-14.160,-249.573,31.799
-0.448,0.516,1.405,4.456,-229.492,22.522
-0.451,0.485,1.193,19.287,-215.942,9.705
-0.512,0.365,1.083,11.597,-210.571,-0.488
-0.526,0.204,0.977,-7.141,-209.656,-6.531
-0.560,0.018,0.866,-24.536,-210.388,-9.521
-0.604,-0.055,0.856,-37.964,-214.355,-7.507
-0.624,-0.179,0.839,-35.034,-217.590,-4.822
-0.674,-0.274,0.933,-27.100,-221.985,-0.732
-0.727,-0.251,1.089,-27.222,-227.417,7.690
-0.752,-0.154,1.292,-26.123,-231.506,16.479
-0.735,-0.166,1.506,-20.386,-234.070,22.339
-0.696,-0.196,1.847,-19.104,-235.718,28.320
-0.607,-0.209,2.214,-24.231,-233.154,35.950
-0.508,-0.186,2.496,-26.367,-222.412,45.166
-0.556,-0.045,2.591,-30.029,-205.627,56.458
-1.088,-0.399,3.113,-20.630,-199.158,66.345
-0.344,0.482,3.975,-56.213,-210.388,85.449
-0.410,0.165,3.795,-4.700,-158.752,75.500
-0.416,0.738,3.785,-24.292,-125.366,85.327
-0.416,1.073,3.263,-38.879,-88.623,89.661
-0.496,1.104,2.819,-14.893,-55.786,76.477
-0.576,0.964,2.686,1.831,-38.452,62.073
-0.622,0.786,2.516,4.456,-23.193,52.490
-0.688,0.725,2.231,5.493,-7.568,48.584
-0.717,0.803,1.890,9.460,4.028,46.814
-0.696,0.937,1.639,17.151,10.315,43.152
-0.656,0.950,1.525,27.588,10.254,34.607
-0.605,0.927,1.544,28.137,7.385,25.269
-0.524,0.891,1.574,20.813,5.127,16.602
-0.468,0.826,1.579,9.644,5.188,8.850
-0.409,0.703,1.561,-0.122,6.531,1.099
-0.384,0.503,1.530,-5.249,9.460,-5.920
-0.364,0.328,1.505,-8.301,13.062,-10.498
-0.346,0.190,1.431,-8.972,18.127,-12.024
-0.352,0.093,1.325,-7.690,23.315,-11.658
-0.352,0.040,1.235,-4.089,27.344,-9.949
-0.353,0.003,1.174,2.258,30.334,-7.935
-0.351,-0.013,1.111,7.812,33.081,-5.310
-0.354,0.021,1.056,9.155,34.790,-2.014
-0.354,0.075,0.975,8.484,36.011,0.671
-0.364,0.122,0.874,5.554,36.560,2.747
-0.370,0.142,0.782,4.333,35.767,3.784
-0.378,0.156,0.732,4.456,33.264,4.150
-0.385,0.176,0.706,5.249,29.907,4.333
-0.387,0.207,0.688,7.751,26.917,4.211
-0.385,0.225,0.680,10.864,23.926,2.991
-0.382,0.286,0.630,10.803,20.081,1.953
-0.401,0.330,0.618,5.615,16.174,1.221
-0.390,0.278,0.634,1.892,12.512,-0.732
-0.382,0.247,0.643,-1.770,8.606,-1.526
-0.374,0.240,0.671,-2.563,4.333,-2.747
-0.368,0.197,0.728,-2.380,0.549,-4.578
-0.354,0.166,0.801,-1.099,-2.319,-6.409
-0.335,0.156,0.868,1.038,-3.723,-6.714
-0.321,0.179,0.930,2.258,-3.906,-6.653
-0.313,0.194,0.971,2.930,-2.930,-7.202
-0.317,0.179,0.974,2.930,-1.404,-8.240
-0.375,0.139,0.938,1.892,0.000,-9.033
-0.410,0.089,0.920,0.427,-0.916,-9.216
-0.357,0.088,0.975,-2.380,-3.784,-8.118
-0.283,0.058,1.040,-6.958,-5.676,-7.080
-0.246,-0.008,1.103,-10.132,-5.249,-6.409
-0.235,-0.057,1.155,-10.803,-3.174,-4.456
-0.236,-0.070,1.119,-8.789,1.404,-1.770
-0.258,-0.045,1.045,-4.761,6.226,0.732
-0.280,0.001,0.974,-1.892,9.521,3.967
-0.307,0.050,0.898,-0.671,11.414,6.653
-0.346,0.187,0.823,-2.380,11.230,8.850
-0.350,0.160,0.795,1.526,9.705,8.118
-0.365,0.189,0.814,5.005,7.446,7.324
-0.370,0.189,0.823,4.333,5.615,7.324
-0.375,0.267,0.815,0.183,3.662,8.301
-0.377,0.323,0.819,0.244,1.770,6.958
-0.380,0.360,0.858,0.000,-0.549,4.456
-0.378,0.372,0.888,-1.099,-2.258,1.587
-0.370,0.344,0.898,-1.709,-2.869,-1.099
-0.361,0.288,0.912,-2.441,-3.845,-3.723
-0.350,0.221,0.943,-3.601,-4.517,-5.737
-0.341,0.163,0.965,-4.272,-4.761,-6.470
-0.337,0.126,0.979,-4.028,-4.578,-6.165
-0.340,0.114,0.982,-3.662,-4.089,-5.249
-0.337,0.113,0.983,-2.380,-3.174,-3.967
-0.333,0.109,0.973,-0.549,-2.441,-3.113
-0.334,0.134,0.988,0.488,-2.258,-1.709
-0.333,0.161,0.985,0.549,-1.709,-1.099
-0.336,0.177,0.972,0.671,-0.977,-0.732
-0.338,0.192,0.968,1.221,-0.916,-0.305
-0.335,0.205,0.962,1.953,-0.854,-0.061
-0.336,0.227,0.961,0.732,-1.099,0.061
-0.327,0.253,0.972,-0.061,-1.404,0.000
-0.329,0.269,0.995,0.427,-1.526,-0.854
-0.328,0.280,1.013,0.061,-1.404,-1.404
-0.335,0.279,1.028,-0.549,-0.732,-2.380
-0.337,0.277,1.045,-1.160,0.061,-3.601
-0.345,0.262,1.038,-1.770,1.404,-5.127
-0.354,0.258,1.006,-2.502,2.747,-5.798
-0.358,0.277,0.987,-2.686,3.418,-6.714
-0.356,0.294,0.974,-0.977,3.845,-8.179
-0.349,0.272,0.953,1.038,4.333,-10.254
-0.341,0.227,0.935,2.014,4.517,-12.085
-0.337,0.172,0.927,0.732,3.967,-13.062
-0.334,0.128,0.933,-1.099,3.113,-12.695

-0.382,0.604,1.724,-39.307,18.494,-0.305
-0.361,0.701,1.873,-47.363,23.865,-1.587
-0.328,0.773,2.009,-54.688,31.860,-4.822
-0.305,0.802,2.109,-60.608,42.725,-10.132
-0.304,0.785,2.162,-64.392,55.725,-16.357
-0.302,0.741,2.153,-65.979,69.214,-23.132
-0.229,0.465,2.090,-53.772,82.520,-31.128
-0.237,0.447,2.079,-55.603,95.642,-33.386
-0.246,0.263,2.042,-56.885,110.413,-33.447
-0.237,0.249,2.040,-59.265,120.972,-30.579
-0.213,0.207,2.036,-47.241,132.202,-28.992
-0.170,0.202,2.072,-37.048,142.456,-25.330
-0.153,0.211,2.080,-29.663,153.442,-21.667
-0.139,0.233,2.010,-28.564,164.673,-16.418
-0.157,0.313,1.897,-25.818,175.781,-11.902
-0.197,0.409,1.747,-20.996,186.035,-8.789
-0.220,0.461,1.546,-13.184,194.824,-7.996
-0.232,0.473,1.335,-5.676,200.562,-8.301
-0.206,0.469,1.129,-5.005,202.271,-7.874
-0.150,0.457,0.984,-7.812,199.646,-6.592
-0.079,0.441,0.916,-11.963,194.092,-5.188
-0.009,0.445,0.902,-16.785,187.683,-2.991
0.049,0.465,0.898,-23.010,181.946,-1.160
0.095,0.484,0.877,-32.227,177.307,0.732
0.129,0.495,0.841,-45.349,172.913,2.747
0.154,0.519,0.791,-56.274,169.250,4.333
0.174,0.561,0.744,-59.448,166.504,4.456
0.194,0.594,0.704,-51.941,164.368,2.563
0.193,0.568,0.674,-36.194,163.452,-0.854
0.201,0.518,0.659,-18.250,163.391,-3.479
0.214,0.504,0.676,-2.075,163.574,-5.249
0.221,0.505,0.724,13.184,164.795,-5.859
0.216,0.465,0.760,24.292,167.419,-6.104
0.175,0.425,0.802,27.466,171.021,-5.127
0.098,0.406,0.807,27.832,176.086,-3.052
-0.006,0.440,0.758,28.015,182.312,-1.160
-0.129,0.534,0.663,29.419,188.843,0.671
-0.278,0.715,0.522,32.288,195.190,1.526
-0.389,0.944,0.336,37.842,200.073,-0.671
-0.485,1.156,0.140,47.180,202.576,-7.080
-0.585,1.312,-0.074,59.814,202.576,-19.104
-0.669,1.419,-0.318,72.021,199.829,-34.180
-0.757,1.500,-0.589,78.979,193.054,-50.903
-0.837,1.582,-0.887,75.073,181.885,-67.627
-0.895,1.580,-1.274,61.218,166.260,-85.510
-0.979,1.555,-1.680,32.593,142.944,-102.661
-1.041,1.500,-2.041,-2.319,109.985,-120.789
-1.113,1.376,-2.318,-32.104,67.139,-140.869
-1.192,1.271,-2.394,-63.110,16.113,-160.461
-1.296,1.088,-2.262,-71.228,-38.391,-183.777
-1.376,0.756,-1.927,-66.101,-91.431,-207.886
-1.458,0.322,-1.507,-49.927,-135.803,-230.225
-1.503,-0.076,-1.132,-41.016,-171.570,-244.995
-1.527,-0.459,-0.825,-41.992,-200.256,-251.831
-1.583,-0.799,-0.506,-46.692,-225.281,-252.319
-1.552,-1.032,-0.296,-55.542,-245.789,-246.582
-1.456,-1.305,-0.166,-64.697,-263.977,-236.694
-1.395,-1.473,0.084,-83.313,-284.790,-220.398
-1.310,-1.710,0.400,-97.900,-303.528,-200.378
-1.196,-1.733,0.717,-123.840,-315.979,-171.814
-1.096,-1.736,0.867,-147.522,-319.885,-139.893
-1.029,-1.641,0.932,-166.016,-319.824,-106.750
-0.950,-1.447,0.981,-179.443,-320.374,-73.669
-0.878,-1.324,1.082,-184.265,-323.181,-44.800
-0.838,-1.290,1.312,-185.120,-326.660,-20.508
-0.804,-1.326,1.558,-188.416,-326.843,2.869
-0.759,-1.360,1.786,-192.139,-323.242,27.405
-0.695,-1.283,2.106,-190.979,-317.078,54.199
-0.560,-1.087,2.533,-180.115,-307.617,80.933
-0.411,-0.781,3.044,-168.274,-291.687,105.164
-0.242,-0.458,3.536,-157.959,-265.869,123.962
-0.063,-0.222,3.905,-146.240,-230.591,136.658
0.041,-0.125,4.000,-135.132,-188.782,145.142
0.084,-0.096,4.000,-137.451,-144.592,153.259
0.036,-0.089,4.000,-144.653,-99.854,162.048
-0.040,-0.146,3.770,-138.367,-54.810,169.006
-0.153,-0.201,3.343,-122.986,-15.381,176.758
-0.280,-0.202,2.961,-109.558,15.320,186.707
-0.395,-0.150,2.626,-98.083,39.001,197.876
-0.471,-0.134,2.426,-84.656,56.274,208.862
-0.561,-0.137,2.428,-79.651,68.176,221.191
-0.694,-0.053,2.537,-82.703,79.956,236.023
-0.818,0.183,2.631,-79.224,95.764,250.671
-0.965,0.578,2.678,-61.646,115.234,263.367
-1.082,0.997,2.678,-37.170,135.254,271.667
-1.210,1.460,2.790,-20.569,154.480,275.818
-1.317,1.922,2.901,-7.874,175.232,273.621
-1.455,2.351,2.903,4.700,199.158,264.648
-1.599,2.741,2.812,14.648,223.083,249.878
-1.670,3.000,2.608,24.719,244.751,229.004
-1.723,3.138,2.388,33.752,262.329,202.820
-1.755,3.176,2.175,42.480,275.635,174.744
-1.758,3.140,1.933,45.288,284.912,147.583
-1.724,3.085,1.690,39.551,289.978,122.314
-1.696,2.987,1.454,31.677,291.504,97.717
-1.647,2.882,1.254,22.888,289.490,74.036
-1.566,2.800,1.142,15.503,284.424,51.025
-1.465,2.752,1.128,9.766,277.649,28.931
-1.368,2.681,1.151,2.930,271.729,7.019
-1.289,2.553,1.176,-3.784,267.944,-14.771
-1.229,2.405,1.192,-6.226,266.235,-37.292
-1.195,2.249,1.155,-6.042,266.541,-58.838
-1.187,2.082,1.066,-7.812,267.944,-79.102
-1.186,1.903,0.949,-10.254,269.165,-97.595
-1.183,1.695,0.794,-9.216,269.958,-115.051
-1.174,1.483,0.636,-4.150,269.836,-130.981
-1.152,1.240,0.491,2.319,268.494,-145.325
-1.111,0.986,0.356,4.822,265.564,-157.288
-1.083,0.701,0.255,1.953,261.353,-167.236
-1.052,0.488,0.187,2.319,257.690,-174.927
-1.056,0.188,0.024,15.381,256.836,-181.824
-1.008,-0.052,-0.290,32.715,259.399,-185.242
-1.010,-0.275,-0.726,43.091,259.338,-184.143
-1.026,-0.440,-1.212,35.828,251.831,-177.368
-0.965,-0.516,-1.778,13.062,236.938,-166.992
-0.915,-0.629,-2.371,-5.920,213.257,-158.203
-0.878,-0.777,-2.947,-17.273,180.115,-150.635
-0.849,-0.922,-3.394,-25.269,136.719,-142.273
-0.827,-0.978,-3.617,-35.645,82.886,-130.981

-0.867,-0.953,-3.633,-44.861,-32.837,-108.948
-0.956,-0.907,-3.508,-47.913,-89.722,-99.060
-1.073,-0.859,-3.230,-55.176,-145.935,-88.806
-1.213,-0.747,-2.821,-69.275,-199.829,-77.393
-1.327,-0.581,-2.313,-81.970,-246.765,-67.444
-1.430,-0.475,-1.846,-85.632,-284.973,-61.096
-1.509,-0.411,-1.411,-77.881,-315.979,-59.143
-1.561,-0.370,-0.952,-70.496,-341.736,-57.983
-1.594,-0.343,-0.477,-65.918,-362.000,-56.946
-1.584,-0.337,-0.064,-63.477,-374.939,-55.664
-1.526,-0.362,0.310,-67.688,-382.385,-53.101
-1.473,-0.472,0.660,-83.130,-387.207,-48.096
-1.367,-0.612,1.009,-101.746,-388.367,-40.222
-1.255,-0.745,1.344,-108.643,-382.507,-30.090
-1.144,-0.898,1.588,-101.135,-370.361,-18.494
-1.068,-0.870,1.845,-93.262,-355.713,-3.418
-0.975,-0.700,2.105,-90.271,-339.600,13.550
-0.871,-0.506,2.275,-82.520,-318.787,27.832
-0.781,-0.370,2.357,-66.772,-294.373,36.987
-0.713,-0.296,2.421,-46.021,-270.386,43.579
-0.667,-0.217,2.439,-25.330,-246.826,49.316
-0.645,-0.065,2.386,-10.925,-224.609,55.664
-0.637,0.102,2.313,0.916,-205.200,60.425
-0.614,0.213,2.200,11.353,-188.538,61.829
-0.632,0.267,2.090,16.724,-174.988,60.974
-0.652,0.362,2.018,8.850,-165.955,62.561
-0.666,0.459,1.940,-0.427,-158.936,63.721
-0.679,0.548,1.912,-1.648,-154.114,63.110
-0.683,0.650,1.967,-0.610,-151.001,61.279
-0.672,0.699,2.023,0.610,-147.461,57.434
-0.655,0.698,2.128,-1.282,-143.738,52.673
-0.609,0.708,2.292,-8.179,-139.465,48.950
-0.571,0.726,2.451,-14.099,-131.409,45.227
-0.515,0.712,2.501,-13.306,-119.019,40.649
-0.493,0.638,2.521,-8.728,-104.614,35.461
-0.479,0.602,2.513,-10.315,-90.088,32.898
-0.485,0.604,2.432,-11.536,-74.402,31.372
-0.493,0.626,2.317,-6.531,-58.594,29.724
