aX,aY,aZ,gX,gY,gZ
-2.000,-4.000,0.190,5.310,-7.690,208.496
-2.128,-3.817,0.288,5.127,-6.287,252.014
-2.169,-3.178,0.366,15.503,-3.479,280.334
-2.121,-2.769,0.430,34.180,0.671,296.631
-2.048,-2.656,0.555,59.631,4.211,304.199
-1.990,-2.767,0.779,88.318,7.568,308.533
-1.989,-3.001,1.001,119.385,13.733,316.162
-2.036,-3.175,1.195,147.400,22.461,331.177
-2.180,-3.142,1.323,166.443,32.227,353.882
-2.440,-2.973,1.430,176.758,43.030,380.981
-2.697,-2.625,1.351,174.988,55.725,411.194
-2.853,-2.102,1.168,162.048,68.115,441.711
-2.974,-1.610,1.012,147.766,77.637,466.309
-3.240,-1.159,0.869,133.667,85.938,484.436
-3.311,-0.659,0.534,121.765,95.642,496.521
-3.217,-0.163,0.155,121.460,101.563,501.160
-3.106,0.320,-0.132,124.878,99.121,498.901
-2.849,0.771,-0.355,136.169,89.600,488.525
-2.662,1.103,-0.425,156.128,74.219,469.360
-2.416,1.370,-0.428,169.556,55.908,445.984
-2.135,1.648,-0.387,160.278,37.720,422.302
-1.856,1.890,-0.292,149.353,21.423,395.020
-1.575,2.060,-0.101,128.174,7.202,365.723
-1.349,2.186,0.148,93.445,-1.221,336.243
-1.232,2.313,0.319,54.932,-1.160,305.969
-1.012,2.454,0.264,25.574,7.263,274.231
-0.840,2.661,0.150,0.732,16.541,242.554
-0.718,2.962,0.030,-13.062,23.987,208.008
-0.638,3.441,-0.084,-27.161,28.564,170.349
-0.536,3.984,-0.223,-39.734,31.250,126.953
-0.505,4.000,-0.353,-51.392,31.921,74.219
-0.547,4.000,-0.527,-67.810,29.541,11.047
-0.745,4.000,-0.600,-97.412,21.362,-57.556
-1.080,4.000,-0.597,-132.202,8.545,-132.629
-1.572,4.000,-0.411,-165.833,-7.996,-212.952
-2.266,4.000,-0.044,-189.148,-25.452,-297.241
-3.108,4.000,0.270,-200.378,-38.269,-383.911
-3.980,4.000,0.583,-199.768,-47.546,-470.093
-4.000,3.999,0.924,-189.819,-54.871,-552.795
-4.000,3.354,1.254,-184.265,-58.716,-628.723
-4.000,2.542,1.531,-189.880,-60.181,-693.420
-4.000,1.643,1.702,-209.717,-60.669,-745.483
-4.000,0.670,1.901,-244.873,-66.711,-783.569
-4.000,-0.343,2.410,-277.405,-80.566,-809.937
-4.000,-1.473,3.107,-286.316,-90.271,-826.233
-4.000,-2.567,3.705,-276.672,-83.374,-828.918
-4.000,-3.728,3.884,-240.234,-55.115,-818.604
-4.000,-4.000,3.354,-193.176,-9.338,-791.870
-4.000,-4.000,2.252,-140.991,39.185,-745.911
-4.000,-4.000,1.076,-91.736,73.547,-677.795

-3.998,-4.000,-0.177,-81.238,74.829,-504.761
-3.488,-4.000,-0.296,-92.102,54.688,-432.373
-3.022,-4.000,-0.344,-82.703,34.790,-373.596
-2.598,-4.000,-0.441,-70.618,19.470,-310.913
-2.258,-4.000,-0.582,-53.345,5.188,-244.080
-2.036,-4.000,-0.590,-43.640,-12.024,-176.880
-1.873,-4.000,-0.451,-44.678,-30.823,-115.173
-1.760,-3.765,-0.218,-48.096,-46.692,-61.768
-1.674,-3.285,0.028,-48.462,-57.373,-17.212
-1.624,-2.795,0.276,-44.678,-61.707,20.142
-1.576,-2.299,0.455,-38.635,-60.181,52.185
-1.500,-1.776,0.553,-34.851,-54.077,77.759
-1.437,-1.352,0.588,-26.917,-44.983,94.238
-1.371,-1.022,0.572,-20.813,-34.973,104.004
-1.297,-0.847,0.457,-15.503,-25.085,108.154
-1.291,-0.729,0.424,-7.324,-17.212,108.826
-1.274,-0.506,0.413,-14.648,-11.230,112.366
-1.223,-0.245,0.395,-16.235,-4.272,111.877
-1.189,-0.042,0.357,-13.611,2.258,107.117
-1.141,0.109,0.281,-12.390,9.094,98.877
-1.101,0.179,0.201,-12.634,14.771,88.196
-1.070,0.193,0.093,-12.817,18.921,76.416
-1.035,0.163,0.010,-13.000,21.301,64.636
-1.011,0.124,-0.062,-13.062,22.034,53.467
-0.981,0.083,-0.130,-13.794,21.729,43.457
-0.971,0.039,-0.165,-12.695,19.714,33.936
-0.953,-0.009,-0.180,-11.292,17.151,25.146
-0.931,-0.087,-0.172,-7.751,14.648,16.541
-0.927,-0.236,-0.163,-1.892,12.512,8.301
-0.918,-0.364,-0.149,1.160,10.437,2.930
-0.906,-0.444,-0.125,3.906,8.301,0.549
-0.887,-0.497,-0.083,8.240,6.714,-0.427
-0.863,-0.554,-0.031,12.390,5.737,-1.160
-0.927,-0.681,0.017,16.174,5.615,-1.160
-0.955,-0.714,-0.034,11.780,6.470,1.831
-0.964,-0.630,-0.120,4.272,6.592,8.118
-0.954,-0.452,-0.149,0.610,4.883,13.306
-0.937,-0.347,-0.125,0.000,2.441,13.733
-0.919,-0.382,-0.074,2.747,0.549,9.888
-0.903,-0.512,-0.021,7.324,-0.305,5.554
-0.931,-0.659,0.003,11.047,0.061,3.845
-0.951,-0.716,-0.041,6.470,0.854,6.775
-0.954,-0.652,-0.104,0.732,1.221,12.512
-0.943,-0.533,-0.126,-1.282,-0.122,17.029
-0.923,-0.477,-0.105,-1.709,-1.953,17.822
-0.902,-0.521,-0.063,1.038,-3.235,15.808
-0.914,-0.625,-0.019,4.944,-4.028,14.099
-0.956,-0.690,-0.001,6.409,-3.967,14.771
-0.945,-0.675,-0.063,3.662,-3.601,18.372
-0.937,-0.595,-0.097,0.854,-4.272,22.827
-0.910,-0.504,-0.055,0.610,-6.714,25.269
-0.877,-0.485,0.034,0.793,-9.155,25.085
-0.859,-0.541,0.130,2.136,-9.705,23.621
-0.894,-0.586,0.183,2.014,-8.240,23.376
-0.902,-0.534,0.121,-1.221,-5.005,25.879
-0.908,-0.389,0.002,-2.747,-2.197,28.992
-0.899,-0.193,-0.071,-0.305,-2.197,29.175
-0.874,-0.057,-0.069,1.404,-4.395,25.391
-0.844,-0.054,-0.015,4.456,-6.592,17.578
-0.815,-0.175,0.075,8.179,-7.996,8.118
-0.789,-0.346,0.169,12.878,-7.202,0.854
-0.795,-0.503,0.228,16.418,-4.517,-2.319
-0.816,-0.606,0.228,15.198,-0.610,-2.197
-0.816,-0.631,0.155,10.010,3.418,0.549
-0.806,-0.576,0.086,5.310,6.348,5.310
-0.796,-0.497,0.079,1.343,7.324,8.850
-0.792,-0.474,0.122,-0.854,7.874,9.766
-0.785,-0.505,0.168,-1.526,9.338,8.972
-0.788,-0.563,0.197,-0.549,12.085,7.996
-0.835,-0.630,0.203,1.099,15.808,7.996
-0.895,-0.623,0.114,-0.610,20.020,10.315
-0.922,-0.540,-0.072,-3.418,23.804,13.794
-0.949,-0.408,-0.230,-3.174,23.376,16.357
-0.947,-0.271,-0.301,-3.113,18.738,15.808
-0.939,-0.216,-0.287,-2.441,12.085,11.597
-0.920,-0.262,-0.212,-0.549,5.493,5.005
-0.894,-0.382,-0.106,3.479,1.099,-0.977
-0.876,-0.516,-0.009,8.240,-1.282,-5.188
-0.867,-0.606,0.055,11.292,-1.709,-6.592
-0.872,-0.645,0.076,10.498,-0.610,-5.127
-0.882,-0.626,0.049,6.042,0.916,-2.319
-0.891,-0.546,0.011,0.732,1.587,0.671
-0.901,-0.458,-0.022,-2.014,1.526,2.625
-0.893,-0.398,-0.032,-3.296,0.732,2.136
-0.888,-0.412,-0.005,-3.235,-0.244,-0.427
-0.879,-0.472,0.030,-1.404,-1.099,-2.747
-0.872,-0.535,0.051,0.122,-0.671,-4.944
-0.857,-0.580,0.054,2.319,0.122,-5.615
-0.851,-0.610,0.058,5.066,1.343,-5.310
-0.849,-0.646,0.055,6.714,2.502,-4.517
-0.865,-0.674,0.050,6.287,3.113,-2.869
-0.872,-0.664,0.031,3.357,3.967,-0.671
-0.883,-0.620,0.019,0.061,4.150,2.136
-0.894,-0.557,0.007,-1.709,4.395,4.333
-0.901,-0.486,-0.002,-2.502,4.272,5.188
-0.907,-0.440,-0.015,-2.869,3.967,4.700
-0.903,-0.430,-0.028,-2.197,3.723,2.625
-0.907,-0.467,-0.036,0.000,3.174,-0.061
-0.909,-0.520,-0.058,2.869,2.808,-1.892
-0.903,-0.551,-0.086,4.089,2.197,-2.563
-0.892,-0.562,-0.089,4.761,0.854,-2.319
-0.886,-0.589,-0.059,5.249,-1.221,-2.075
-0.896,-0.623,-0.033,4.761,-2.380,-1.831
-0.890,-0.628,-0.044,3.479,-3.113,-0.916
-0.889,-0.596,-0.051,2.319,-3.967,0.916
-0.878,-0.549,-0.034,2.258,-4.944,2.441
-0.865,-0.528,0.004,3.113,-5.920,2.747
-0.856,-0.546,0.045,4.578,-6.348,1.648
-0.857,-0.586,0.063,6.348,-5.737,1.160
-0.856,-0.606,0.058,6.287,-4.822,1.953
-0.862,-0.588,0.059,4.944,-4.272,3.479
-0.857,-0.541,0.065,3.296,-3.601,5.066
-0.844,-0.506,0.073,2.502,-2.869,5.920
-0.846,-0.515,0.095,3.296,-2.136,5.188
-0.863,-0.536,0.095,3.113,-1.160,4.395
-0.865,-0.542,0.053,1.953,0.305,4.578
-0.864,-0.525,0.016,2.258,1.099,5.005
-0.862,-0.496,0.007,1.648,0.732,5.493
-0.859,-0.475,0.016,1.099,0.122,5.371

-1.479,-1.198,0.290,0.854,7.019,2.441
-1.598,-1.386,0.321,-4.761,9.888,7.324
-1.695,-1.567,0.296,-10.437,14.221,13.977
-1.729,-1.738,0.217,-12.573,17.944,21.484
-1.758,-1.987,0.129,-6.836,20.020,28.870
-1.744,-2.308,0.000,2.014,20.691,38.696
-1.725,-2.581,-0.123,5.859,18.921,55.115
-1.681,-2.795,-0.203,8.667,13.733,77.209
-1.659,-2.950,-0.194,10.803,6.592,102.966
-1.682,-3.040,-0.109,8.301,-0.610,131.653
-1.683,-3.057,-0.006,9.399,-5.615,161.499
-1.695,-3.023,0.087,16.724,-8.057,190.796
-1.730,-2.947,0.120,26.550,-8.545,218.750
-1.772,-2.836,0.075,35.522,-8.057,245.239
-1.823,-2.701,0.013,43.091,-8.606,270.020
-1.881,-2.507,-0.004,47.363,-11.414,294.739
-1.927,-2.276,0.024,49.622,-14.648,317.444
-1.964,-2.057,0.070,53.406,-17.090,336.731
-1.989,-1.854,0.064,58.899,-18.127,352.539
-1.981,-1.609,0.034,65.002,-18.738,365.845
-1.969,-1.360,0.014,72.449,-20.508,376.038
-1.918,-1.091,0.003,77.576,-22.888,383.789
-1.846,-0.849,0.005,81.116,-25.879,388.611
-1.762,-0.639,0.031,85.388,-28.870,389.954
-1.649,-0.456,0.070,90.820,-31.982,388.550
-1.471,-0.283,0.117,95.337,-34.241,385.254
-1.312,-0.182,0.193,98.511,-35.461,381.042
-1.230,-0.028,0.306,97.595,-34.485,377.380
-1.107,0.100,0.355,97.229,-30.212,373.596
-1.022,0.243,0.386,100.525,-23.621,369.446
-1.000,0.414,0.395,105.225,-15.686,364.624
-1.000,0.634,0.355,118.652,-7.202,357.483
-1.033,0.908,0.292,141.846,-1.038,347.473
-1.027,1.247,0.238,168.518,1.770,334.900
-1.009,1.602,0.227,195.435,1.038,318.604
-0.974,1.931,0.224,211.060,-1.831,298.401
-0.937,2.298,0.214,208.008,-6.470,274.963
-0.862,2.810,0.229,195.801,-12.512,247.925
-0.709,3.493,0.328,175.659,-19.775,214.905
-0.553,4.000,0.507,147.766,-24.780,173.157
-0.435,4.000,0.716,116.028,-24.292,118.652
-0.358,4.000,0.812,76.050,-16.602,50.964
-0.556,4.000,0.824,37.231,-4.822,-31.250
-0.973,4.000,0.754,-2.625,7.080,-125.549
-1.651,4.000,0.696,-32.898,16.479,-229.309
-2.482,4.000,0.755,-46.265,22.949,-335.937
-3.365,4.000,0.890,-45.776,28.564,-435.059
-4.000,3.488,1.013,-50.110,35.156,-518.127
-4.000,2.356,1.065,-67.566,43.030,-584.534
-4.000,1.214,1.080,-94.543,49.194,-634.155
-4.000,0.087,1.121,-123.962,51.941,-669.006
-4.000,-1.109,1.187,-146.729,52.551,-690.918
-4.000,-2.446,1.285,-158.813,52.673,-697.937
-4.000,-3.918,1.217,-159.607,56.396,-685.608
-4.000,-4.000,0.917,-145.630,65.308,-650.330
-3.995,-4.000,0.404,-118.652,74.219,-592.407
-3.351,-4.000,-0.033,-101.807,77.026,-512.878
-2.668,-4.000,-0.418,-94.177,72.876,-425.903
-2.145,-4.000,-0.601,-80.627,61.951,-342.407
-1.762,-4.000,-0.683,-56.335,48.950,-267.151
-1.545,-4.000,-0.735,-33.447,36.682,-199.036
-1.392,-4.000,-0.716,-14.954,24.475,-135.193
-1.320,-4.000,-0.549,-0.610,10.376,-78.613
-1.280,-4.000,-0.351,8.606,-0.977,-26.489
-1.273,-4.000,-0.096,16.235,-9.399,24.780
-1.321,-4.000,0.217,24.414,-14.343,75.073
-1.389,-4.000,0.460,28.442,-13.672,120.911
-1.435,-4.000,0.607,32.654,-7.874,162.292
-1.504,-4.000,0.728,41.748,-0.183,198.669
-1.586,-4.000,0.807,54.626,10.010,230.469
-1.711,-4.000,0.843,72.144,21.729,260.010
-1.838,-4.000,0.881,94.604,32.532,290.649
-2.014,-4.000,0.970,119.385,41.870,321.777
-2.225,-4.000,1.074,148.071,50.354,352.661
-2.552,-3.927,1.262,179.749,57.861,384.338
-2.961,-3.596,1.356,205.444,65.613,418.030
-3.365,-3.080,1.326,218.384,73.120,453.064
-3.767,-2.375,1.134,214.233,79.651,486.450
-3.948,-1.529,0.768,187.317,84.229,515.381
-3.982,-0.684,0.446,154.053,85.022,535.217
-3.772,0.075,0.064,130.005,83.435,540.039
-3.411,0.679,-0.283,121.582,78.308,529.297
-3.083,1.163,-0.492,125.549,67.200,507.263
-2.714,1.502,-0.618,138.672,52.063,475.769
-2.348,1.736,-0.645,149.597,34.485,438.904
-2.006,1.834,-0.599,161.316,15.930,398.682
-1.745,1.910,-0.520,160.950,-1.526,359.802
-1.403,1.969,-0.423,142.761,-16.663,323.547
-1.147,1.989,-0.248,120.544,-29.175,289.917
-0.924,1.981,-0.033,95.093,-37.109,259.094
-0.746,1.958,0.201,65.125,-39.001,231.750
-0.623,1.943,0.416,33.752,-34.851,205.994
-0.556,2.012,0.542,4.761,-24.536,181.274
-0.458,2.144,0.475,-12.695,-8.911,154.541
-0.406,2.312,0.299,-21.118,5.859,125.000
-0.343,2.502,0.123,-26.550,17.090,92.590
-0.282,2.623,-0.006,-30.273,23.804,56.763
-0.413,2.670,-0.075,-31.860,27.710,18.555
-0.440,2.753,-0.223,-32.471,30.029,-19.958
-0.538,2.958,-0.315,-39.429,28.809,-58.350
-0.699,3.276,-0.385,-58.289,23.376,-97.656
-0.863,3.672,-0.428,-90.027,15.015,-137.939
-1.172,3.991,-0.387,-127.075,3.357,-183.350
-1.600,4.000,-0.325,-172.729,-10.437,-233.704
-2.174,4.000,-0.205,-220.642,-28.687,-288.452
-2.905,4.000,-0.016,-267.517,-51.514,-348.450
-3.747,4.000,0.336,-303.772,-78.552,-414.124
-4.000,4.000,0.982,-314.148,-106.628,-488.464
-4.000,4.000,1.669,-303.955,-125.244,-569.641
-4.000,3.844,2.046,-282.532,-130.188,-651.672
-4.000,2.983,2.391,-260.193,-129.150,-729.126
-4.000,1.792,2.924,-238.281,-127.319,-799.805
-4.000,0.249,3.555,-214.661,-117.249,-860.474
-4.000,-1.454,3.998,-197.266,-91.858,-899.536
-4.000,-3.385,4.000,-189.636,-52.856,-913.025
-4.000,-4.000,3.753,-186.035,-2.625,-891.602
-4.000,-4.000,2.548,-156.799,46.448,-835.815
-4.000,-4.000,1.136,-111.755,80.627,-751.099
-4.000,-4.000,0.270,-92.773,86.792,-651.917

-3.897,-4.000,-0.411,-100.403,51.514,-460.327
-3.257,-4.000,-0.538,-88.135,28.931,-375.427
-2.763,-4.000,-0.616,-63.782,7.935,-297.302
-2.372,-4.000,-0.651,-51.208,-11.841,-223.450
-2.085,-4.000,-0.544,-46.814,-32.898,-154.358
-1.899,-4.000,-0.332,-44.739,-51.636,-90.332
-1.767,-4.000,-0.114,-43.091,-65.430,-30.945
-1.695,-3.456,0.152,-43.945,-73.853,21.362
-1.654,-2.792,0.389,-43.884,-75.989,65.186
-1.609,-2.149,0.570,-38.452,-72.510,98.145
-1.566,-1.600,0.653,-31.311,-64.453,121.094
-1.530,-1.106,0.676,-26.245,-54.077,136.230
-1.483,-0.675,0.661,-22.522,-43.518,144.287
-1.432,-0.343,0.594,-19.165,-32.959,144.897
-1.374,-0.067,0.535,-16.418,-23.804,140.564
-1.317,0.176,0.465,-14.465,-15.564,132.385
-1.247,0.346,0.371,-11.780,-8.179,120.361
-1.180,0.391,0.277,-8.362,-2.441,104.736
-1.120,0.345,0.166,-8.179,1.831,88.257
-1.064,0.255,0.059,-8.240,4.456,73.120
-1.019,0.172,-0.010,-5.737,5.493,59.875
-0.996,0.065,-0.021,-4.028,5.005,48.706
-0.958,0.024,-0.011,-6.104,4.211,40.344
-0.912,0.011,0.023,-6.470,3.845,33.020
-0.874,-0.027,0.071,-5.615,4.333,25.330
-0.845,-0.130,0.122,-3.357,5.737,17.395
-0.892,-0.300,0.150,-1.587,8.057,10.498
-0.887,-0.408,0.063,-5.676,11.230,7.996
-0.889,-0.427,-0.017,-6.897,13.123,8.057
-0.875,-0.381,-0.045,-4.700,12.939,8.606
-0.850,-0.385,-0.021,-1.770,11.658,7.507
-0.810,-0.460,0.031,1.465,10.742,4.883
-0.834,-0.618,0.087,5.554,10.925,2.808
-0.907,-0.728,0.020,3.540,12.878,4.578
-0.927,-0.687,-0.171,-2.563,14.709,10.010
-0.939,-0.558,-0.297,-2.747,12.329,15.747
-0.928,-0.404,-0.302,-3.418,6.104,18.860
-0.906,-0.343,-0.227,-1.709,-0.244,17.761
-0.890,-0.396,-0.110,3.235,-5.005,13.733
-0.903,-0.506,-0.014,7.812,-7.263,10.071
-0.898,-0.551,-0.010,8.545,-7.324,9.277
-0.879,-0.529,-0.029,9.338,-7.019,11.230
-0.854,-0.455,-0.002,9.399,-8.057,12.939
-0.823,-0.426,0.074,7.935,-9.155,13.428
-0.817,-0.458,0.182,7.446,-9.033,12.268
-0.832,-0.513,0.270,7.080,-6.836,11.230
-0.841,-0.530,0.269,3.723,-2.625,12.329
-0.850,-0.476,0.208,0.366,2.136,15.259
-0.838,-0.386,0.149,-1.526,5.249,16.968
-0.832,-0.345,0.139,-2.686,7.141,16.174
-0.833,-0.404,0.168,-1.831,8.423,13.062
-0.844,-0.501,0.201,-1.099,10.254,10.315
-0.882,-0.552,0.192,-1.831,13.062,10.071
-0.903,-0.505,0.114,-3.906,16.479,12.451
-0.935,-0.393,0.032,-5.432,18.433,14.832
-0.935,-0.265,-0.035,-6.958,18.616,15.137
-0.944,-0.219,-0.073,-5.371,17.151,11.658
-0.954,-0.264,-0.101,-2.869,15.442,6.042
-0.948,-0.365,-0.155,-1.099,13.550,1.221
-0.935,-0.432,-0.180,0.793,10.864,-0.916
-0.906,-0.452,-0.165,1.526,7.263,-1.160
-0.886,-0.473,-0.127,1.770,3.906,-1.282
-0.875,-0.505,-0.103,0.793,1.404,-1.709
-0.858,-0.542,-0.076,-0.793,-0.732,-2.014
-0.855,-0.591,-0.026,0.122,-2.075,-2.625
-0.855,-0.647,0.031,3.174,-2.686,-2.319
-0.863,-0.710,0.061,4.089,-2.075,-1.343
-0.870,-0.745,0.070,3.540,-1.099,0.916
-0.874,-0.707,0.060,1.221,0.122,5.371
-0.874,-0.609,0.035,-1.892,1.343,10.010
-0.874,-0.521,0.019,-2.258,1.770,11.963
-0.868,-0.494,0.017,-0.061,2.136,11.719
-0.867,-0.538,0.028,2.319,1.892,9.827
-0.893,-0.597,0.025,3.113,2.014,8.850
-0.916,-0.585,-0.017,-0.427,2.136,10.803
-0.923,-0.492,-0.072,-4.272,1.648,13.855
-0.917,-0.370,-0.078,-4.150,-0.061,14.771
-0.897,-0.305,-0.048,-1.526,-2.258,12.573
-0.875,-0.342,-0.001,1.526,-3.967,7.751
-0.856,-0.447,0.063,5.188,-4.822,3.052
-0.851,-0.568,0.118,9.216,-4.761,0.183
-0.873,-0.655,0.131,10.010,-3.540,0.183
-0.868,-0.665,0.076,6.531,-1.770,3.113
-0.865,-0.599,0.046,3.296,-1.160,7.507
-0.857,-0.509,0.073,1.648,-1.648,10.254
-0.850,-0.475,0.127,0.793,-1.953,10.132
-0.853,-0.510,0.171,1.404,-1.099,8.545
-0.878,-0.577,0.162,2.197,1.160,7.019
-0.895,-0.594,0.084,3.296,3.906,7.141
-0.903,-0.523,-0.016,4.272,5.432,9.094
-0.901,-0.409,-0.058,2.930,4.211,10.437
-0.886,-0.340,-0.024,0.427,1.648,9.338
-0.871,-0.364,0.053,0.977,-0.610,5.371
-0.854,-0.445,0.126,3.418,-0.977,0.916
-0.852,-0.538,0.154,6.226,0.732,-1.526
-0.850,-0.620,0.129,8.667,3.357,-1.953
-0.866,-0.646,0.082,9.155,5.310,-1.099
-0.869,-0.598,0.042,6.287,6.165,1.282
-0.875,-0.536,0.027,2.808,6.042,3.540
-0.885,-0.491,0.023,0.854,5.737,3.906
-0.890,-0.473,0.013,0.305,5.310,2.869
-0.894,-0.469,-0.007,1.709,5.188,1.892
-0.893,-0.466,-0.038,1.953,4.700,0.916
-0.881,-0.466,-0.056,1.465,3.418,0.000
-0.871,-0.493,-0.041,1.587,1.892,-1.160
-0.874,-0.555,-0.008,3.540,0.305,-2.380
-0.883,-0.601,0.005,4.456,-0.427,-2.808
-0.874,-0.591,-0.004,3.967,-0.732,-1.587
-0.867,-0.549,0.001,3.601,-1.221,-0.610
-0.859,-0.521,0.035,3.113,-1.953,-0.061
-0.852,-0.550,0.077,3.418,-2.075,-0.732
-0.847,-0.609,0.099,4.517,-1.343,-1.221
-0.851,-0.652,0.091,6.104,0.000,-0.977
-0.849,-0.655,0.072,7.080,1.282,0.671
-0.854,-0.647,0.060,6.348,1.953,2.991
-0.862,-0.627,0.055,4.395,2.014,5.188
-0.870,-0.581,0.045,2.686,2.197,7.446
-0.873,-0.514,0.028,1.282,2.197,8.789
-0.874,-0.455,0.012,-0.610,1.953,8.850

-1.378,-1.633,0.027,-7.263,1.526,4.333
-1.408,-1.887,0.034,-8.789,0.854,14.038
-1.448,-2.069,0.057,-11.414,0.366,27.649
-1.466,-2.222,0.079,-10.681,0.305,43.335
-1.514,-2.433,0.090,-5.615,0.305,59.021
-1.560,-2.618,0.077,-1.709,0.671,77.820
-1.634,-2.736,0.044,1.343,0.916,99.670
-1.689,-2.735,-0.012,6.226,0.671,123.047
-1.757,-2.632,-0.055,10.620,-0.916,146.484
-1.811,-2.521,-0.076,17.761,-3.662,167.175
-1.854,-2.444,-0.089,23.621,-7.324,185.364
-1.884,-2.391,-0.103,28.503,-11.475,202.087
-1.911,-2.341,-0.117,35.034,-15.991,217.712
-1.919,-2.244,-0.121,40.466,-20.935,233.215
-1.917,-2.144,-0.102,44.617,-26.306,247.559
-1.903,-2.096,-0.059,50.842,-31.677,260.010
-1.880,-2.086,-0.031,57.129,-36.377,272.522
-1.836,-2.083,-0.019,64.636,-40.955,285.400
-1.824,-2.077,0.039,75.012,-46.204,298.645
-1.813,-2.021,0.125,83.740,-51.514,313.232
-1.812,-1.926,0.236,89.661,-56.274,328.369
-1.817,-1.804,0.354,95.398,-59.692,342.896
-1.826,-1.642,0.471,100.647,-61.401,356.750
-1.804,-1.440,0.576,105.835,-61.890,369.202
-1.762,-1.248,0.672,109.985,-60.730,379.639
-1.680,-1.065,0.744,108.948,-57.495,388.977
-1.628,-0.916,0.812,103.577,-52.002,398.010
-1.581,-0.760,0.847,95.459,-43.701,407.288
-1.560,-0.574,0.854,87.891,-32.654,416.382
-1.587,-0.406,0.788,84.900,-19.836,424.988
-1.667,-0.154,0.706,81.665,-7.263,433.105
-1.786,0.234,0.635,87.219,4.517,439.270
-1.820,0.657,0.543,106.628,14.832,439.575
-1.868,1.076,0.449,136.353,21.057,432.434
-1.878,1.481,0.358,161.072,22.217,419.067
-1.858,1.838,0.310,187.988,18.127,398.254
-1.811,2.274,0.323,204.590,8.850,373.047
-1.600,2.813,0.381,205.078,-2.625,344.421
-1.355,3.509,0.589,194.763,-14.893,310.364
-1.082,4.000,0.872,169.250,-23.682,268.921
-0.799,4.000,1.218,124.939,-25.146,219.849
-0.508,4.000,1.464,73.181,-15.808,157.532
-0.401,4.000,1.468,16.296,1.953,79.346
-0.581,4.000,1.186,-38.513,23.010,-16.235
-1.097,4.000,0.948,-89.905,38.452,-126.160
-1.902,4.000,0.839,-121.582,45.044,-245.178
-2.824,4.000,0.965,-113.403,46.692,-362.366
-3.763,4.000,1.147,-87.646,51.758,-464.661
-4.000,3.605,1.135,-66.162,63.904,-548.706
-4.000,2.619,0.970,-61.768,77.942,-613.770
-4.000,1.668,0.790,-83.191,85.938,-660.767
-4.000,0.737,0.659,-127.075,85.083,-691.650
-4.000,-0.282,0.682,-180.115,73.669,-711.060
-4.000,-1.326,0.927,-223.145,54.932,-720.581
-4.000,-2.528,1.318,-242.004,36.926,-721.375
-4.000,-3.662,1.670,-234.680,30.273,-710.571
-4.000,-4.000,1.630,-193.115,39.795,-688.538
-4.000,-4.000,1.113,-128.052,61.035,-651.306
-4.000,-4.000,0.295,-59.265,83.435,-593.018
-3.600,-4.000,-0.442,-22.278,92.407,-509.277
-3.009,-4.000,-0.734,-24.475,82.214,-414.490
-2.518,-4.000,-0.680,-40.466,61.401,-328.003
-2.123,-4.000,-0.478,-46.021,41.626,-256.165
-1.880,-4.000,-0.355,-32.837,29.724,-190.796
-1.673,-4.000,-0.392,-10.925,23.682,-120.178
-1.583,-4.000,-0.414,3.418,16.602,-41.687
-1.575,-4.000,-0.275,4.822,7.385,36.255
-1.625,-4.000,-0.008,2.808,-0.732,106.140
-1.725,-4.000,0.260,11.108,-3.540,163.147
-1.845,-4.000,0.459,29.846,-1.038,210.937
-2.004,-4.000,0.619,54.382,4.089,249.817
-2.157,-4.000,0.643,73.914,12.146,283.203
-2.337,-4.000,0.575,88.928,20.630,314.209
-2.590,-4.000,0.436,102.783,26.733,345.825
-2.857,-3.890,0.275,112.671,29.114,380.310
-3.096,-3.481,0.168,123.352,27.039,414.856
-3.256,-3.059,0.202,135.498,20.325,443.481
-3.450,-2.706,0.368,151.917,11.536,464.172
-3.541,-2.290,0.545,172.485,4.395,480.042
-3.560,-1.828,0.758,196.350,-1.831,491.333
-3.492,-1.369,1.006,215.576,-8.179,497.681
-3.438,-0.921,1.315,220.886,-13.245,501.526
-3.314,-0.525,1.526,210.815,-12.756,504.395
-3.148,-0.083,1.666,185.730,-5.310,507.690
-3.040,0.311,1.676,153.137,9.216,508.606
-2.964,0.703,1.454,111.267,31.311,506.775
-2.760,1.062,0.979,74.707,56.702,499.268
-2.505,1.385,0.483,57.983,76.294,482.422
-2.250,1.598,0.104,55.725,85.266,457.214
-2.024,1.852,-0.189,55.969,85.815,428.284
-1.807,2.062,-0.376,54.382,79.590,395.935
-1.572,2.279,-0.482,50.537,69.519,361.145
-1.336,2.447,-0.511,41.565,56.763,323.608
-1.105,2.560,-0.426,27.832,43.823,284.607
-0.954,2.624,-0.199,8.118,32.837,247.681
-0.904,2.817,-0.009,-16.296,28.198,211.914
-0.721,3.038,-0.058,-27.161,32.837,172.852
-0.691,3.278,-0.192,-28.625,39.185,130.920
-0.624,3.592,-0.383,-30.151,41.809,86.121
-0.644,3.883,-0.552,-38.025,39.978,38.330
-0.707,4.000,-0.681,-58.167,32.593,-12.207
-0.864,4.000,-0.749,-88.928,20.508,-67.078
-1.124,4.000,-0.763,-121.277,4.822,-127.380
-1.493,4.000,-0.692,-151.550,-13.000,-194.336
-2.034,4.000,-0.530,-177.124,-32.959,-266.724
-2.771,4.000,-0.232,-197.021,-53.223,-344.238
