aX,aY,aZ,gX,gY,gZ
-2.298,-0.843,1.089,21.240,-222.839,-472.717
-2.148,-1.555,1.549,7.568,-214.966,-477.783
-1.904,-2.423,2.043,-3.906,-199.463,-474.487
-1.686,-3.287,2.475,-7.019,-173.706,-458.984
-1.394,-3.997,2.504,6.470,-137.207,-431.519
-1.167,-4.000,2.280,18.738,-97.351,-392.090
-1.110,-4.000,1.924,31.677,-61.646,-346.619
-1.009,-4.000,1.536,32.288,-34.363,-298.584
-0.857,-4.000,1.259,19.531,-16.968,-251.831
-0.755,-4.000,1.268,4.822,-8.118,-207.581

-0.659,-4.000,1.251,-15.442,12.451,-110.168
-0.731,-4.000,1.106,-13.062,26.611,-60.852
-0.812,-4.000,0.915,-1.709,39.185,-15.076
-0.890,-4.000,0.747,12.573,48.889,27.161
-1.043,-4.000,0.623,24.658,55.298,70.374
-1.227,-4.000,0.480,37.109,59.387,116.943
-1.381,-4.000,0.396,53.711,59.937,166.260
-1.601,-4.000,0.445,75.500,57.251,216.309
-1.905,-4.000,0.555,90.271,53.101,267.700
-2.284,-4.000,0.712,102.722,48.279,319.519
-2.700,-4.000,0.865,118.713,44.861,371.399
-3.088,-4.000,1.034,124.756,41.626,424.438
-3.429,-3.344,1.159,124.573,39.917,470.703
-3.683,-2.591,1.292,125.671,40.222,502.380
-3.853,-2.032,1.324,118.530,44.189,522.705
-3.932,-1.541,1.206,109.680,51.697,535.522
-3.904,-0.992,1.100,113.220,57.922,541.138
-3.829,-0.433,1.001,127.625,62.134,538.635
-3.656,0.040,0.874,143.127,64.331,527.161
-3.508,0.402,0.701,159.485,63.293,508.362
-3.200,0.743,0.515,168.030,57.678,486.877
-2.915,1.067,0.422,170.105,47.424,462.769
-2.605,1.348,0.363,165.100,35.706,435.913
-2.254,1.579,0.352,147.705,24.658,408.264
-1.958,1.716,0.304,117.065,17.639,380.249
-1.627,1.749,0.105,85.815,15.930,351.196
-1.376,1.681,-0.092,58.472,13.794,320.801
-1.175,1.574,-0.248,38.513,9.460,290.466
-0.973,1.388,-0.379,27.161,4.272,261.963
-0.853,1.161,-0.490,20.203,-0.854,237.183
-0.766,0.870,-0.595,19.348,-6.653,215.576
-0.716,0.597,-0.710,25.085,-13.306,199.097
-0.685,0.431,-0.834,33.203,-21.851,188.538
-0.655,0.373,-0.933,40.100,-33.081,182.861
-0.608,0.420,-0.969,40.161,-47.485,180.786
-0.584,0.481,-0.932,35.828,-63.782,179.565
-0.496,0.507,-0.860,27.649,-79.712,177.979
-0.407,0.536,-0.755,14.954,-93.933,177.368
-0.312,0.522,-0.654,0.061,-105.164,177.368
-0.252,0.504,-0.581,-16.541,-113.037,178.223
-0.224,0.495,-0.611,-34.729,-118.347,180.298
-0.226,0.512,-0.734,-49.377,-122.498,183.655
-0.254,0.558,-0.849,-53.528,-128.357,185.913
-0.288,0.599,-0.888,-44.861,-137.817,186.584
-0.417,0.578,-0.802,-30.029,-150.513,185.669
-0.462,0.723,-0.832,-20.935,-163.879,185.242
-0.435,0.870,-0.812,-20.630,-180.542,185.120
-0.514,1.011,-0.751,-31.555,-200.806,185.547
-0.573,1.125,-0.721,-50.293,-221.191,186.646
-0.661,1.295,-0.711,-77.942,-242.554,190.674
-0.806,1.502,-0.726,-106.018,-265.503,195.679
-1.015,1.798,-0.739,-134.399,-291.321,200.867
-1.253,2.174,-0.725,-158.630,-319.824,204.224
-1.451,2.558,-0.605,-172.363,-350.952,202.393
-1.815,2.902,-0.345,-170.715,-383.850,193.726
-2.008,3.382,0.059,-161.011,-416.931,177.063
-2.202,3.849,0.637,-150.146,-448.364,153.137
-2.317,4.000,1.296,-145.630,-472.534,121.826
-2.426,4.000,1.876,-150.513,-485.535,84.229
-2.521,4.000,2.298,-160.645,-487.854,38.940
-2.576,4.000,2.636,-168.579,-483.643,-15.564
-2.763,4.000,3.040,-160.156,-476.440,-83.862
-2.938,4.000,3.528,-160.095,-465.881,-159.241
-3.267,4.000,3.979,-154.846,-447.815,-244.873
-3.752,4.000,4.000,-140.808,-422.363,-337.952
-4.000,4.000,4.000,-123.047,-390.503,-432.678
-4.000,4.000,4.000,-112.976,-355.591,-522.888
-4.000,4.000,4.000,-99.060,-318.848,-609.802
-4.000,3.527,4.000,-79.956,-281.067,-692.688
-4.000,2.243,4.000,-67.261,-245.239,-765.930
-4.000,0.736,4.000,-77.942,-214.417,-822.205
-4.000,-0.949,4.000,-122.864,-192.749,-855.957
-4.000,-2.721,4.000,-196.716,-181.396,-859.436
-4.000,-4.000,4.000,-258.850,-177.917,-830.688
-4.000,-4.000,4.000,-250.610,-169.189,-773.254
-3.070,-4.000,4.000,-222.107,-149.231,-671.936
-1.443,-4.000,4.000,-171.021,-116.455,-542.114
-0.378,-4.000,3.203,-129.333,-79.712,-402.710
0.106,-4.000,2.218,-116.943,-52.429,-273.621
0.233,-4.000,1.590,-95.825,-40.405,-177.429
0.290,-3.302,1.296,-59.204,-37.842,-115.845
0.315,-2.479,1.181,-22.400,-38.330,-78.369
0.355,-2.003,1.151,1.038,-38.635,-55.115
0.382,-1.726,1.171,12.085,-38.757,-38.208
0.374,-1.505,1.195,15.503,-37.964,-23.743
0.358,-1.261,1.197,12.329,-35.828,-9.766
0.362,-0.975,1.181,7.996,-33.264,1.221
0.366,-0.689,1.155,5.737,-30.334,8.850
0.358,-0.439,1.127,2.441,-27.283,13.062
0.354,-0.267,1.091,1.648,-24.475,13.245
0.342,-0.193,1.084,3.845,-22.522,10.498
0.352,-0.235,1.137,5.005,-21.362,6.836
0.343,-0.344,1.188,5.371,-19.470,5.005
0.342,-0.407,1.179,6.897,-16.174,6.165
0.314,-0.379,1.119,8.301,-12.695,10.254
0.316,-0.277,1.029,10.254,-10.742,15.198
0.320,-0.163,0.977,12.817,-10.498,19.104
0.330,-0.070,0.962,18.311,-11.841,21.118
0.334,-0.009,0.984,25.635,-13.489,21.484
0.356,0.028,1.032,28.076,-15.381,22.034
0.390,0.060,1.119,24.048,-16.907,23.254
0.405,0.102,1.215,18.311,-16.479,25.085
0.445,0.160,1.266,14.099,-13.916,26.123
0.467,0.206,1.274,11.780,-9.705,26.306
0.452,0.241,1.273,10.437,-5.188,25.024
0.413,0.277,1.245,9.094,-0.977,22.888
0.411,0.326,1.143,8.850,3.540,20.325
0.393,0.364,1.027,13.794,6.958,16.846
0.385,0.379,0.950,21.790,8.240,11.841
0.393,0.340,0.912,28.625,7.812,6.714
0.409,0.267,0.914,28.992,6.226,2.930
0.414,0.189,0.977,16.663,3.967,2.258
0.434,0.122,1.031,-2.197,2.808,3.845
0.440,0.086,1.064,-15.503,3.235,5.981
0.445,0.081,1.063,-21.179,5.310,7.446
0.430,0.080,1.021,-20.630,8.606,8.362
0.399,0.089,0.949,-17.395,11.597,8.484
0.366,0.150,0.866,-13.123,13.489,7.996
0.358,0.219,0.754,-5.188,14.099,6.287

0.238,-0.761,1.633,150.757,57.739,33.203
0.227,-0.867,1.671,190.613,63.477,36.316
0.218,-0.943,1.678,231.262,69.824,41.077
0.206,-0.961,1.641,271.851,76.111,47.485
0.193,-0.921,1.578,311.707,80.933,54.688
0.175,-0.828,1.511,348.022,84.290,61.829
0.163,-0.733,1.434,383.972,86.304,67.200
0.160,-0.623,1.347,418.762,87.158,70.435
0.155,-0.508,1.248,448.242,86.975,72.693
0.138,-0.408,1.137,470.764,85.632,73.853
0.121,-0.289,1.001,482.300,82.825,75.378
0.086,-0.139,0.823,482.849,78.796,77.148
0.065,0.050,0.620,473.267,72.388,78.369
0.035,0.275,0.431,455.994,63.110,77.271
0.017,0.515,0.255,432.312,51.575,72.937
0.009,0.782,0.096,397.766,38.330,65.796
-0.008,1.052,-0.056,351.990,23.926,55.542
0.046,1.383,-0.252,309.143,9.766,40.100
-0.035,1.764,-0.505,275.269,-3.662,18.005
-0.068,2.157,-0.849,247.498,-19.226,-11.230
-0.104,2.476,-1.156,231.140,-39.429,-49.438
-0.244,2.673,-1.308,218.994,-65.308,-94.910
-0.500,2.727,-1.339,205.933,-92.957,-146.057
-0.765,2.673,-1.304,175.476,-120.361,-198.547
-1.120,2.370,-1.227,139.343,-146.667,-251.343
-1.467,1.909,-1.073,100.159,-173.218,-300.232
-1.753,1.399,-0.780,64.941,-200.500,-341.553
-1.953,0.893,-0.359,33.447,-226.074,-373.596
-2.156,0.392,0.133,5.615,-245.789,-397.217
-2.230,-0.067,0.590,-11.963,-257.263,-413.757
-2.193,-0.484,1.056,-17.029,-261.353,-425.293
-2.092,-0.886,1.551,-11.475,-257.629,-433.350
-1.896,-1.353,1.976,4.333,-243.347,-439.575
-1.696,-1.911,2.292,20.813,-218.567,-441.711
-1.536,-2.549,2.405,36.255,-185.852,-438.110
-1.433,-3.188,2.302,48.767,-149.231,-424.500
-1.268,-3.633,2.047,60.303,-114.746,-400.696
-1.253,-3.961,1.842,60.608,-87.341,-368.225
-1.067,-4.000,1.653,57.129,-65.857,-331.482
-0.977,-4.000,1.552,46.692,-49.072,-291.626
-0.859,-4.000,1.501,37.354,-35.217,-250.366
-0.739,-4.000,1.434,33.447,-21.729,-204.529
-0.667,-4.000,1.318,33.142,-7.629,-155.701
-0.653,-4.000,1.161,33.875,5.127,-107.971
-0.672,-4.000,1.005,40.344,16.174,-62.378
-0.739,-4.000,0.890,49.927,24.597,-17.822
-0.818,-4.000,0.791,60.974,31.311,26.428
-0.928,-4.000,0.767,68.054,35.156,72.754
-1.096,-4.000,0.784,72.144,38.208,120.911
-1.279,-4.000,0.786,77.332,41.626,169.373
-1.475,-4.000,0.782,85.388,44.861,217.285
-1.690,-4.000,0.814,95.276,47.241,261.353
-1.932,-4.000,0.860,107.727,48.950,302.795
-2.240,-3.956,0.948,116.760,50.049,342.041
-2.538,-3.547,0.953,120.300,51.941,378.540
-2.805,-3.007,0.858,122.681,53.955,411.926
-2.959,-2.408,0.833,124.146,53.223,439.026
-3.114,-1.965,0.895,129.761,50.049,456.421
-3.197,-1.562,0.940,132.324,47.607,467.285
-3.186,-1.160,0.951,135.437,46.509,473.938
-3.136,-0.779,0.997,143.127,45.410,475.708
-3.082,-0.459,1.018,148.743,44.373,472.656
-3.082,-0.092,0.940,147.461,45.105,466.492
-2.850,0.353,0.798,143.372,45.471,456.665
-2.592,0.758,0.699,143.738,43.213,440.002
-2.372,1.072,0.615,142.883,39.612,417.297
-2.074,1.349,0.525,131.470,35.522,392.212
-1.766,1.559,0.460,117.920,31.677,364.502
-1.520,1.733,0.372,97.473,29.297,334.961
-1.295,1.830,0.204,77.759,29.358,302.551
-1.066,1.874,-0.007,57.983,29.175,269.226
-0.852,1.854,-0.269,43.823,28.320,236.267
-0.685,1.733,-0.487,38.757,23.987,202.393
-0.500,1.423,-0.615,36.865,15.259,169.495
-0.371,0.884,-0.609,32.227,3.540,140.991
-0.251,0.151,-0.511,19.592,-7.141,122.070
-0.176,-0.689,-0.345,2.136,-15.747,116.150
-0.188,-1.502,-0.201,-11.536,-19.165,125.122
-0.247,-2.093,-0.225,-10.132,-15.503,148.437
-0.439,-2.332,-0.441,6.714,-9.155,182.922
-0.682,-2.109,-0.730,27.649,-7.690,224.182
-0.869,-1.449,-0.938,39.063,-14.893,264.526
-1.001,-0.648,-1.024,45.227,-28.809,294.983
-1.032,0.079,-1.013,50.598,-45.654,311.584
-0.986,0.606,-0.938,49.194,-63.110,315.063
-0.781,0.866,-0.817,42.236,-79.102,308.167
-0.797,1.010,-0.668,30.823,-91.370,296.753
-0.608,0.997,-0.683,24.841,-98.816,282.776
-0.592,1.019,-0.705,19.287,-106.384,270.081
-0.552,1.052,-0.836,18.921,-113.831,258.423
-0.521,1.153,-0.987,25.513,-124.634,247.498
-0.338,1.213,-1.075,30.029,-141.235,237.122
-0.479,1.303,-1.104,36.377,-161.987,227.173
-0.456,1.468,-1.104,18.372,-186.035,220.398
-0.482,1.588,-1.101,-1.221,-212.402,212.830
-0.630,1.711,-1.143,-23.132,-239.868,204.834
-0.801,1.810,-1.163,-45.898,-270.752,196.106
-1.065,1.976,-1.175,-69.946,-305.237,187.683
-1.327,2.179,-1.135,-88.623,-342.834,177.979
-1.637,2.397,-0.948,-102.051,-383.240,167.175
-1.906,2.619,-0.621,-107.117,-423.767,153.687
-2.195,2.810,-0.131,-106.995,-462.036,138.306
-2.416,3.096,0.430,-106.506,-493.835,121.582
-2.605,3.505,1.017,-109.375,-518.005,101.196
-2.722,3.998,1.625,-112.427,-534.363,74.646
-2.757,4.000,2.277,-112.427,-541.687,37.354
-2.742,4.000,2.911,-114.197,-538.818,-10.498
-2.705,4.000,3.430,-117.493,-524.475,-69.580
-2.786,4.000,3.766,-121.948,-502.136,-138.794
-2.938,4.000,3.985,-131.348,-476.196,-214.172
-3.279,4.000,4.000,-134.888,-447.754,-294.556
-3.734,4.000,4.000,-135.986,-419.983,-374.451
-4.000,4.000,4.000,-134.033,-393.677,-451.538
-4.000,4.000,4.000,-134.277,-366.821,-524.353
-4.000,3.548,4.000,-135.010,-338.745,-592.834
-4.000,2.613,4.000,-118.774,-308.228,-656.494
-4.000,1.653,4.000,-115.356,-281.616,-707.520
-4.000,0.581,4.000,-114.014,-255.432,-746.704
-4.000,-0.548,4.000,-123.779,-228.882,-768.860

-4.000,-2.347,3.985,-121.765,-165.100,-758.179
-4.000,-2.942,3.542,-124.207,-135.620,-728.210
-4.000,-3.598,3.166,-110.291,-114.624,-688.538
-3.421,-3.997,2.691,-91.187,-96.069,-635.193
-2.590,-4.000,2.137,-69.458,-80.017,-572.754
-1.745,-4.000,1.815,-73.486,-73.303,-505.005
-1.075,-4.000,1.762,-89.783,-75.012,-433.594
-0.539,-4.000,1.737,-100.708,-75.073,-356.140
-0.034,-4.000,1.701,-100.403,-70.862,-275.635
0.157,-4.000,1.522,-91.370,-62.500,-199.280
0.260,-3.369,1.232,-81.238,-53.284,-135.681
0.244,-2.662,0.994,-61.584,-48.401,-90.820
0.193,-2.110,0.835,-32.410,-47.180,-60.547
0.172,-1.687,0.765,-2.380,-49.011,-41.138
0.151,-1.372,0.787,24.353,-52.673,-28.748
0.181,-1.157,0.897,43.335,-57.007,-20.569
0.211,-1.051,1.106,47.180,-60.913,-13.550
0.248,-0.979,1.367,38.269,-62.012,-5.859
0.299,-0.860,1.557,22.705,-58.167,2.808
0.370,-0.734,1.644,7.629,-49.683,11.353
0.418,-0.667,1.678,-0.977,-39.124,17.822
0.426,-0.659,1.664,-2.869,-28.076,22.705
0.418,-0.667,1.586,-1.709,-16.602,27.527
0.379,-0.642,1.466,0.305,-6.836,34.302
0.342,-0.559,1.330,3.540,0.427,42.053
0.303,-0.421,1.220,7.507,4.883,49.622
0.268,-0.283,1.131,12.451,7.751,55.481
0.246,-0.152,1.042,16.785,8.850,59.509
0.262,-0.043,0.967,20.203,8.606,61.584
0.268,0.046,0.969,19.043,6.042,62.744
0.238,0.161,1.010,10.254,2.869,63.843
0.273,0.295,1.006,1.648,1.465,63.110
0.285,0.414,1.015,-0.732,0.610,59.570
0.311,0.483,1.041,2.258,-0.061,53.101
0.323,0.491,1.094,4.333,-0.488,45.715
0.339,0.445,1.150,3.723,0.183,38.391
0.351,0.390,1.167,2.991,2.441,32.227
0.363,0.369,1.130,4.883,5.920,27.283
0.382,0.363,1.054,8.972,9.399,22.827
0.387,0.310,0.991,12.695,11.475,18.188
0.378,0.236,0.989,11.536,11.414,14.709
0.373,0.197,1.015,6.104,10.864,13.489
0.372,0.190,0.975,0.671,11.597,13.672
0.368,0.227,0.908,-0.671,12.939,13.611
0.372,0.248,0.855,0.549,12.939,12.024
0.372,0.226,0.841,0.854,11.658,9.766
0.367,0.196,0.861,-2.686,9.705,8.301
0.353,0.196,0.886,-8.301,8.240,7.446
0.354,0.217,0.869,-11.597,8.118,6.409
0.364,0.245,0.813,-9.827,8.545,4.272
0.373,0.254,0.753,-4.517,8.423,0.732
0.374,0.206,0.719,0.061,6.836,-2.502
0.381,0.116,0.737,3.479,3.723,-5.798
0.370,0.032,0.818,4.944,0.610,-7.019
0.390,-0.043,0.881,6.104,-1.404,-6.470
0.392,-0.079,0.935,3.784,-2.197,-4.150
0.385,-0.085,0.977,1.038,-2.319,-1.282
0.377,-0.046,1.009,-0.488,-2.014,1.709
0.375,-0.007,1.029,-1.648,-1.526,4.150
0.371,-0.001,1.028,-1.953,-0.488,5.310
0.363,-0.028,1.021,-0.610,0.549,5.798
0.354,-0.031,1.022,1.343,1.038,6.714
0.349,-0.019,1.034,4.211,1.404,7.629
0.344,-0.016,1.058,8.118,1.709,7.751
0.354,-0.061,1.106,13.977,2.014,7.019
0.361,-0.160,1.190,21.912,2.747,5.920
0.373,-0.289,1.276,31.982,4.700,5.798
0.380,-0.434,1.365,45.105,8.301,6.897
0.386,-0.577,1.456,61.646,12.939,9.705
0.392,-0.739,1.550,81.970,18.860,13.672
0.395,-0.925,1.659,107.605,25.513,18.555
0.375,-1.126,1.761,139.038,33.508,24.841
0.330,-1.309,1.822,175.110,42.908,33.203
0.259,-1.422,1.817,214.478,53.040,44.189
0.194,-1.462,1.754,257.751,62.683,57.007
0.122,-1.441,1.672,305.237,69.824,69.702
0.064,-1.385,1.608,356.140,73.792,80.872
0.009,-1.311,1.575,407.349,75.195,90.149
-0.062,-1.222,1.545,456.909,74.829,97.900
-0.108,-1.090,1.477,500.061,73.120,104.492
-0.166,-0.934,1.389,535.034,69.458,109.436
-0.202,-0.733,1.288,559.937,63.354,112.366
-0.213,-0.522,1.167,575.378,54.932,112.488
-0.221,-0.321,1.035,577.271,44.983,110.168
-0.227,-0.125,0.888,563.660,33.691,105.774
-0.219,0.079,0.726,535.461,21.423,99.731
-0.188,0.293,0.569,495.300,8.240,91.919
-0.167,0.560,0.426,440.491,-5.188,82.947
-0.140,0.898,0.215,372.925,-17.700,72.693
-0.156,1.166,-0.064,306.458,-30.151,58.044
-0.115,1.549,-0.355,245.117,-45.532,39.612
-0.162,1.945,-0.598,190.308,-64.453,15.869
-0.221,2.305,-0.837,148.865,-84.717,-16.113
-0.363,2.593,-1.021,118.164,-106.995,-56.763
-0.550,2.716,-1.177,105.347,-130.676,-106.873
-0.794,2.697,-1.225,103.210,-156.006,-162.415
-1.077,2.479,-1.094,107.300,-183.105,-220.459
-1.313,2.006,-0.738,106.934,-209.595,-276.428
-1.583,1.381,-0.287,89.600,-230.164,-323.669
-1.735,0.760,0.065,58.228,-241.943,-357.056
-1.738,0.206,0.409,27.344,-249.451,-377.625
-1.718,-0.301,0.876,4.700,-254.517,-390.076
-1.650,-0.793,1.372,-11.658,-253.296,-395.996
-1.462,-1.218,1.806,-21.973,-243.225,-395.874
-1.236,-1.613,2.172,-21.790,-224.670,-391.785
-1.017,-2.089,2.471,-11.230,-198.425,-385.742
-0.973,-2.592,2.601,7.568,-165.161,-377.380
-0.863,-3.069,2.494,30.151,-128.296,-364.197
-0.712,-3.568,2.346,45.471,-94.482,-345.154
-0.626,-4.000,2.248,44.434,-65.735,-319.397
-0.508,-4.000,2.129,36.865,-39.734,-283.936
-0.404,-4.000,1.949,22.888,-16.296,-237.061
-0.314,-4.000,1.704,10.681,3.967,-184.204
-0.274,-4.000,1.442,8.789,20.996,-133.301
-0.299,-4.000,1.174,15.442,34.668,-85.266
-0.289,-4.000,0.872,25.879,44.617,-38.635
-0.464,-4.000,0.744,40.466,49.133,6.897
-0.628,-4.000,0.544,57.983,51.575,56.702
-0.899,-4.000,0.488,68.970,49.438,108.765

-1.226,-4.000,0.613,90.881,39.063,200.684
-1.372,-4.000,0.750,90.576,35.767,240.356
-1.581,-4.000,0.908,95.337,34.973,274.902
-1.755,-3.788,0.971,102.844,37.659,307.434
-1.920,-3.465,1.039,109.680,40.649,337.280
-2.098,-3.198,1.129,115.417,43.640,363.403
-2.299,-2.891,1.200,121.887,48.218,386.841
-2.482,-2.465,1.231,131.836,53.711,408.020
-2.614,-1.952,1.220,144.287,58.716,424.744
-2.678,-1.451,1.219,157.471,62.439,434.998
-2.659,-1.068,1.281,171.692,64.026,438.110
-2.710,-0.781,1.352,178.589,65.552,436.340
-2.710,-0.517,1.227,167.358,70.557,433.228
-2.618,-0.193,0.931,152.588,77.148,428.345
-2.473,0.142,0.613,143.127,79.224,420.227
-2.336,0.538,0.377,129.517,75.012,408.752
-2.103,0.887,0.156,120.056,67.871,391.479
-1.833,1.180,0.015,114.258,58.228,369.080
-1.579,1.372,-0.055,108.704,46.875,341.919
-1.362,1.464,-0.059,107.239,35.828,311.584
-1.200,1.514,-0.011,107.056,26.550,280.457
-1.027,1.565,-0.021,104.858,20.020,251.160
-0.865,1.622,-0.098,100.159,15.564,223.633
-0.754,1.659,-0.291,89.966,13.000,197.388
-0.629,1.656,-0.555,75.989,8.911,171.936
-0.528,1.612,-0.763,61.035,0.610,147.766
-0.417,1.536,-0.844,45.776,-12.146,125.061
-0.305,1.354,-0.798,29.175,-27.161,103.638
-0.198,0.988,-0.656,12.146,-41.260,84.412
-0.094,0.489,-0.484,-7.080,-52.063,71.472
-0.041,-0.010,-0.365,-31.128,-57.678,68.298
0.016,-0.408,-0.359,-51.331,-58.105,74.463
0.002,-0.643,-0.436,-57.007,-55.725,86.548
-0.044,-0.689,-0.656,-45.715,-52.734,101.013
-0.079,-0.553,-0.939,-23.560,-52.368,115.540
-0.081,-0.340,-1.149,-2.319,-59.326,127.502
-0.055,-0.158,-1.225,11.230,-73.181,136.536
-0.131,-0.051,-1.186,13.123,-89.966,143.555
-0.108,0.057,-1.147,7.996,-106.201,150.146
-0.151,0.187,-1.056,-1.587,-122.498,157.043
-0.205,0.350,-1.008,-15.869,-137.268,163.330
-0.186,0.493,-1.023,-29.846,-151.550,167.175
-0.227,0.628,-1.021,-44.067,-167.053,168.945
-0.159,0.753,-1.034,-52.612,-184.082,168.518
-0.292,0.884,-0.973,-53.711,-203.125,165.894
-0.318,1.095,-0.972,-51.758,-224.182,161.804
-0.363,1.349,-0.836,-65.308,-250.061,158.325
-0.476,1.549,-0.614,-85.693,-277.344,153.564
-0.589,1.692,-0.404,-116.455,-303.406,149.475
-0.777,1.840,-0.253,-149.475,-327.759,146.545
-0.947,2.074,-0.090,-177.368,-351.379,144.104
-1.144,2.390,0.145,-196.655,-375.305,139.893
-1.320,2.738,0.501,-203.857,-399.414,130.981
-1.428,3.115,1.011,-201.172,-421.387,116.516
-1.494,3.448,1.631,-188.110,-437.866,94.849
-1.532,3.804,2.344,-174.866,-446.472,66.772
-1.470,4.000,3.010,-168.518,-444.275,32.593
-1.422,4.000,3.501,-167.542,-429.993,-7.568
-1.434,4.000,3.716,-181.335,-407.410,-52.368
-1.527,4.000,3.760,-195.435,-382.935,-104.248
-1.716,4.000,3.759,-200.317,-360.229,-162.842
-2.016,4.000,3.861,-192.322,-340.454,-229.126
-2.360,4.000,4.000,-175.537,-320.923,-299.988
-2.758,4.000,4.000,-158.508,-298.157,-371.033
-3.246,4.000,4.000,-144.836,-271.973,-439.392
-3.828,3.792,4.000,-132.874,-243.774,-504.395
-4.000,3.277,4.000,-119.751,-215.149,-566.711
-4.000,2.543,3.950,-109.070,-187.561,-626.770
-4.000,1.563,3.798,-110.107,-164.124,-679.565
-4.000,0.457,3.647,-123.779,-145.630,-719.360
-4.000,-0.710,3.412,-151.001,-132.385,-742.615
-4.000,-1.890,3.298,-200.989,-128.784,-746.277
-4.000,-3.100,3.364,-248.352,-133.728,-729.675
-4.000,-4.000,3.559,-258.850,-140.076,-692.444
-3.313,-4.000,3.730,-224.426,-135.254,-631.897
-2.107,-4.000,3.585,-184.875,-117.371,-545.654
-1.130,-4.000,3.056,-145.020,-90.515,-445.801
-0.531,-4.000,2.434,-121.643,-67.200,-347.656
-0.129,-4.000,2.045,-109.070,-54.443,-267.944
0.153,-3.865,2.019,-93.811,-48.645,-210.693
0.314,-3.706,2.076,-73.486,-40.100,-162.781
0.375,-3.379,1.910,-54.565,-25.208,-116.272
0.379,-2.878,1.584,-41.809,-9.827,-72.021
0.305,-2.367,1.297,-30.151,-0.183,-35.156
0.214,-1.872,1.055,-17.761,4.395,-7.629
0.162,-1.409,0.863,-4.517,5.127,10.864
0.147,-1.009,0.737,9.216,2.625,22.461
0.141,-0.717,0.699,24.048,-2.075,27.222
0.154,-0.536,0.748,33.020,-8.362,28.320
0.151,-0.390,0.865,28.442,-14.771,29.419
0.189,-0.238,0.974,13.977,-18.799,31.372
0.220,-0.076,1.072,-1.465,-20.447,32.349
0.219,0.058,1.148,-13.550,-19.958,31.250
0.264,0.145,1.166,-22.827,-17.578,27.344
0.281,0.154,1.175,-24.841,-14.465,21.179
0.289,0.102,1.167,-18.921,-10.742,14.282
0.301,0.013,1.129,-9.399,-7.080,9.277
0.278,-0.053,1.123,-2.686,-5.127,6.958
0.300,-0.065,1.073,0.549,-3.540,7.202
0.304,-0.051,0.999,6.104,-1.953,8.911
0.315,-0.006,0.961,12.024,-2.319,10.742
0.337,0.040,0.965,13.123,-3.967,12.634
0.372,0.064,1.040,9.827,-5.920,14.526
0.384,0.076,1.175,3.052,-7.263,16.357
0.398,0.102,1.256,-2.930,-5.676,17.883
0.401,0.148,1.241,-2.991,-1.221,18.616
0.399,0.212,1.160,2.747,4.089,17.944
0.395,0.250,1.065,8.667,8.118,15.930
0.386,0.232,0.998,12.390,10.071,13.184
0.379,0.180,0.988,13.367,10.071,10.986
0.361,0.165,1.001,10.132,9.338,10.559
0.364,0.214,0.983,3.479,9.216,11.169
0.370,0.261,0.956,-0.122,9.399,10.376
0.378,0.279,0.948,-0.183,9.277,8.118
0.388,0.255,0.953,-0.122,8.789,5.493
0.384,0.215,0.997,-2.808,7.935,3.418
0.353,0.187,1.013,-7.629,8.179,2.258
0.347,0.209,0.998,-12.390,9.399,1.343
0.346,0.228,0.924,-14.221,11.292,-0.305

0.187,-0.797,1.642,104.004,41.260,28.076
0.143,-0.793,1.568,134.705,51.025,34.424
0.097,-0.759,1.456,169.067,59.509,40.283
0.073,-0.751,1.347,204.834,64.880,44.250
0.045,-0.792,1.287,239.380,67.017,47.058
0.028,-0.867,1.269,271.667,66.650,49.927
0.015,-0.945,1.263,299.316,65.186,54.138
0.014,-0.999,1.245,320.984,63.049,60.608
-0.005,-0.999,1.209,336.426,60.120,69.092
-0.022,-0.943,1.130,347.717,56.702,77.515
-0.029,-0.846,1.013,357.544,52.490,84.656
-0.029,-0.730,0.903,365.784,46.814,89.661
-0.016,-0.611,0.811,373.962,39.185,91.553
-0.001,-0.507,0.736,388.306,30.884,89.783
0.017,-0.407,0.656,407.104,23.193,85.144
0.040,-0.289,0.564,421.387,14.954,79.346
0.070,-0.156,0.465,427.063,6.165,72.571
0.076,-0.023,0.378,425.537,-2.930,64.941
0.090,0.120,0.275,416.382,-12.695,56.519
0.079,0.326,0.190,396.545,-23.315,47.729
0.063,0.560,0.058,366.943,-33.813,38.391
0.046,0.902,-0.115,327.087,-44.739,27.039
-0.040,1.308,-0.334,291.138,-57.251,11.047
-0.066,1.807,-0.515,259.583,-72.815,-10.254
-0.155,2.311,-0.741,225.708,-89.539,-38.635
-0.295,2.705,-0.943,193.115,-109.558,-78.125
-0.488,2.934,-1.092,159.973,-132.568,-126.099
-0.738,2.940,-1.088,126.282,-159.241,-181.274
-1.077,2.585,-0.869,103.638,-187.744,-241.821
-1.377,2.097,-0.516,80.505,-213.562,-299.561
-1.626,1.389,-0.142,60.120,-233.704,-350.708
-1.831,0.676,0.280,42.297,-247.009,-390.198
-1.927,-0.018,0.713,30.029,-253.174,-417.358
-1.956,-0.650,1.139,21.179,-251.465,-432.983
-1.883,-1.192,1.517,17.273,-242.126,-439.270
-1.793,-1.659,1.835,21.118,-225.037,-439.270
-1.654,-2.148,2.075,37.415,-201.965,-436.279
-1.522,-2.682,2.265,57.190,-173.401,-430.542
